,locus_tag,name,left,right,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right
1988,BSU_26940,yraH,2752167,2752553,-1,2752611,A,2752621,2752626,2752645,2752650
1989,BSU_26950,yraG,2752802,2753047,1,2752780,"F, G",2752763,2752768,2752739,2752744
1991,BSU_27000,adhR,2755382,2755804,-1,2755846,A,2755849,2755854,2755871,2755876
1992,BSU_27009,yrzP,2755987,2756181,1,2755836,A,2755818,2755823,2755801,2755806
1994,BSU_27020,yraA,2757492,2758001,1,2756226,A,2756214,2756219,2756183,2756188
1995,BSU_27030,sacC,2758043,2760076,-1,2762862,L,2762866,2762871,2762888,2762893
1997,BSU_27080,levR,2763025,2765832,-1,2766054,A,2766058,2766063,2766088,2766093
1998,BSU_27090,aapA,2766558,2767946,1,2766510,A,2766504,2766509,2766474,2766479
1999,BSU_27100,yrhP,2768042,2768674,-1,2768739,A,2768748,2768753,2768765,2768770
2000,BSU_27110,yrhO,2768827,2769654,1,2768778,A,2768762,2768767,2768748,2768753
2001,BSU_27120,sigV,2769850,2770350,1,2769794,"W, X, Y",2769781,2769786,2769750,2769755
2003,BSU_misc_RNA_82,rnaC,2773780,2773886,1,2773764,D,2773746,2773751,2773730,2773735
2004,BSU_27170,fatR,2777070,2777654,-1,2778506,"W, X, Y",2778510,2778515,2778542,2778547
2006,new_2778574_2778790_c,S1024,2778574,2778790,-1,2778790,K,2778802,2778807,2778829,2778834
2007,new_2779165_2779384_c,S1027,2779165,2779384,-1,2779384,A,2779391,2779396,2779416,2779421
2008,new_2780331_2780484_c,S1029,2780331,2780484,-1,2780484,A,2780487,2780492,2780523,2780528
2009,BSU_27210,yrhF,2780525,2780893,-1,2780996,A,2781001,2781006,2781025,2781030
2010,BSU_27220,yrhE,2781209,2784151,1,2781001,A,2780987,2780992,2780965,2780970
2011,BSU_27240,yrhC,2784688,2784918,-1,2787583,K,2787596,2787601,2787614,2787619
2012,BSU_27250,mccB,2785001,2786140,-1,2788073,A,2788088,2788093,2788113,2788118
2013,BSU_27260,mccA,2786142,2787065,-1,2788546,A,2788559,2788564,2788574,2788579
2016,BSU_27290,yrzA,2788680,2788883,1,2788570,K,2788562,2788567,2788538,2788543
2017,BSU_27300,yrrS,2788920,2789621,-1,2789724,A,2789737,2789742,2789762,2789767
2018,BSU_27310,pbpI,2789686,2791440,-1,2790758,"W, X, Y",2790769,2790774,2790793,2790798
2019,BSU_27320,greA,2791494,2791967,-1,2792100,A,2792100,2792105,2792130,2792135
2020,BSU_27330,udk,2792218,2792853,-1,2792210,A,2792223,2792228,2792249,2792254
2021,BSU_27340,yrrO,2792860,2794128,-1,2795840,A,2795848,2795853,2795867,2795872
2022,BSU_27370,yrrL,2795887,2796969,-1,2797005,A,2797013,2797018,2797037,2797042
2023,BSU_27380,yrzB,2797100,2797381,-1,2797666,"E, F",2797679,2797684,2797697,2797702
2024,BSU_27390,yrrK,2797399,2797815,-1,2798150,A,2798151,2798156,2798190,2798195
2025,BSU_27400,reoM,2797823,2798089,-1,2800592,D,2800598,2800603,2800626,2800631
2026,new_2798008_2799197,S1038,2798008,2799197,1,2798008,K,2798002,2798007,2797971,2797976
2027,BSU_27410,alaS,2798174,2800810,-1,2801120,A,2801124,2801129,2801157,2801162
2028,BSU_27420,yrrI,2801141,2802202,-1,2802220,"F, G",2802223,2802228,2802258,2802263
2029,BSU_27430,glnQ,2802358,2803086,1,2802123,"E, F",2802112,2802117,2802078,2802083
2031,BSU_27468,yrzQ,2805348,2805479,-1,2805815,"F, G",2805824,2805829,2805846,2805851
2032,BSU_27469,yrzR,2805501,2805692,-1,2806195,"F, G",2806198,2806203,2806227,2806232
2034,BSU_27480,recD2,2806286,2808682,-1,2811277,A,2811283,2811288,2811305,2811310
2035,new_2806566_2806915,S1042,2806566,2806915,1,2806546,"F, G",2806526,2806531,2806511,2806516
2037,BSU_27500,trmU,2809413,2810528,-1,2812216,A,2812228,2812233,2812246,2812251
2040,BSU_27530,rarA,2812336,2813601,1,2812308,A,2812290,2812295,2812274,2812279
2041,BSU_27540,yrvM,2813643,2814407,-1,2814700,A,2814710,2814715,2814737,2814742
2043,BSU_27550,aspS,2814743,2816521,-1,2818174,A,2818182,2818187,2818199,2818204
2044,BSU_27570,yrzK,2818191,2818361,-1,2818409,"F, G",2818419,2818424,2818440,2818445
2045,BSU_27580,yrvJ,2818494,2820050,1,2818161,A,2818149,2818154,2818118,2818123
2046,BSU_27590,dtd,2820077,2820475,-1,2822769,A,2822784,2822789,2822807,2822812
2047,BSU_27600,relA,2820529,2822733,-1,2822806,B,2822815,2822820,2822836,2822841
2048,BSU_27610,apt,2822901,2823413,-1,2823891,K,2823892,2823897,2823918,2823923
2049,BSU_27620,recJ,2823419,2825779,-1,2825804,A,2825808,2825813,2825837,2825842
2050,BSU_27630,yrvD,2825846,2826169,-1,2826201,B,2826211,2826216,2826230,2826235
2051,BSU_27640,yrvC,2826245,2826742,-1,2826818,A,2826819,2826824,2826848,2826853
2052,BSU_27650,secDF,2826900,2829113,-1,2829527,A,2829542,2829547,2829558,2829563
2053,BSU_27660,comN,2829152,2829448,-1,2830447,H,2830449,2830454,2830477,2830482
2054,BSU_27670,spoVB,2829564,2831120,1,2829513,"E, F",2829496,2829501,2829476,2829481
2055,BSU_27680,yrbG,2831124,2831780,-1,2831811,"F, G",2831826,2831831,2831850,2831855
2057,BSU_27700,yrbF,2832424,2832690,-1,2832779,?,2832789,2832794,2832816,2832821
2058,BSU_27710,tgt,2832727,2833872,-1,2832823,A,2832835,2832840,2832861,2832866
2059,BSU_27720,queA,2833899,2834927,-1,2836805,A,2836809,2836814,2836832,2836837
2061,BSU_27750,bofC,2836909,2837421,-1,2837446,"F, G",2837458,2837463,2837472,2837477
2062,BSU_27760,csbX,2837469,2838776,-1,2838815,B,2838829,2838834,2838851,2838856
2063,BSU_27770,yrbE,2838847,2839872,-1,2839929,A,2839943,2839948,2839967,2839972
2064,BSU_27785,yrzF,2840110,2840757,1,2840027,A,2840015,2840020,2839996,2840001
2065,new_2840767_2840964_c,pipA,2840767,2840964,-1,2840973,?,2840983,2840988,2841010,2841015
2066,BSU_27800,yrzH,2841010,2841300,1,2841021,A,2841013,2841018,2840978,2840983
2067,BSU_27810,yrbD,2841611,2843065,1,2841518,"E, F",2841508,2841513,2841473,2841478
2068,BSU_27820,yrbC,2843106,2843828,-1,2843868,A,2843873,2843878,2843898,2843903
2069,BSU_27830,coxA,2843931,2844527,-1,2844572,"F, G",2844584,2844589,2844607,2844612
2070,BSU_27840,safA,2844675,2845838,-1,2845894,"E, F",2845899,2845904,2845924,2845929
2071,BSU_27850,nadA,2845955,2847061,-1,2846662,"E, F",2846665,2846670,2846693,2846698
2072,BSU_27860,nadC,2847048,2847917,-1,2849497,A,2849503,2849508,2849522,2849527
2073,BSU_27870,nadB,2847871,2849466,-1,2849588,K,2849594,2849599,2849627,2849632
2074,BSU_27880,nifS,2849569,2850756,1,2849532,A,2849525,2849530,2849496,2849501
2075,BSU_27890,nadR,2850716,2851258,1,2850485,A,2850477,2850482,2850445,2850450
2076,BSU_27910,thrR,2852157,2852600,-1,2854611,A,2854612,2854617,2854636,2854641
2078,BSU_27950,prp,2855177,2855515,-1,2855947,A,2855950,2855955,2855985,2855990
2079,BSU_27960,rplU,2855518,2855826,-1,2857656,"E, F",2857665,2857670,2857689,2857694
2081,BSU_28000,minC,2858584,2859264,-1,2861789,A,2861796,2861801,2861825,2861830
2082,BSU_28010,mreD,2859317,2859835,-1,2863002,"W, X, Y",2863008,2863013,2863031,2863036
2083,BSU_28020,mreC,2859832,2860704,-1,2863196,A,2863207,2863212,2863231,2863236
2086,BSU_28060,spoIIB,2863294,2864292,-1,2864347,A,2864352,2864357,2864380,2864385
2087,BSU_28070,comC,2864426,2865172,-1,2865200,A,2865203,2865208,2865239,2865244
2088,BSU_28080,folC,2865312,2866604,-1,2869618,A,2869630,2869635,2869656,2869661
2089,BSU_28090,valS,2866664,2869306,-1,2869739,?,2869741,2869746,2869764,2869769
2090,BSU_28099,yszA,2869754,2869945,1,2869716,K,2869711,2869716,2869684,2869689
2091,BSU_28100,ysxE,2869964,2870989,-1,2872790,"E, F",2872801,2872806,2872815,2872820
2092,BSU_28120,hemL,2872880,2874172,-1,2879203,A,2879203,2879208,2879236,2879241
2093,BSU_28130,hemB,2874202,2875176,-1,2879294,A,2879305,2879310,2879334,2879339
2094,BSU_28140,hemD,2875173,2875961,-1,2879712,B,2879723,2879728,2879737,2879742
2095,BSU_28150,hemC,2875951,2876895,-1,2879844,"F, G",2879850,2879855,2879878,2879883
2096,BSU_28180,ysxD,2879363,2879860,1,2879262,A,2879251,2879256,2879227,2879232
2097,BSU_28190,ysxC,2879882,2880469,-1,2882816,A,2882825,2882830,2882851,2882856
2098,BSU_28200,lonA,2880466,2882790,-1,2882888,A,2882902,2882907,2882918,2882923
2099,BSU_28210,lonB,2882971,2884629,-1,2884676,"E, F, G",2884689,2884694,2884714,2884719
2100,BSU_28220,clpX,2884781,2886043,-1,2886122,A,2886127,2886132,2886160,2886165
2101,BSU_28230,tig,2886315,2887589,-1,2887779,A,2887785,2887790,2887812,2887817
2102,BSU_28240,ddcA,2887817,2888821,-1,2888864,A,2888871,2888876,2888895,2888900
2103,BSU_28250,leuD,2888940,2889539,-1,2897454,A,2897463,2897468,2897492,2897497
2104,BSU_28260,leuC,2889552,2890970,-1,2897603,A,2897608,2897613,2897633,2897638
2107,new_2892550_2894991,S1070,2892550,2894991,1,2890878,?,2890865,2890870,2890845,2890850
2108,BSU_28320,ysnD,2897788,2898123,1,2897762,K,2897755,2897760,2897732,2897737
2109,BSU_28330,ysnE,2898292,2898747,1,2898227,A,2898216,2898221,2898187,2898192
2110,BSU_28340,ysnF,2898931,2899752,1,2898882,B,2898872,2898877,2898847,2898852
2111,BSU_tRNA_84,trnSL-Arg2,2899815,2899889,-1,2899929,A,2899933,2899938,2899962,2899967
2112,BSU_28360,ysnA,2900545,2901141,-1,2901989,A,2901996,2902001,2902014,2902019
2113,BSU_28380,gerM,2902002,2903102,-1,2903127,"E, F",2903142,2903147,2903154,2903159
2114,BSU_28390,racE,2903217,2904035,-1,2904535,A,2904535,2904540,2904565,2904570
2115,BSU_28410,gerE,2904727,2904951,-1,2905013,K,2905026,2905031,2905053,2905058
2116,BSU_28430,sdhB,2905571,2906332,-1,2908827,A,2908842,2908847,2908866,2908871
2117,BSU_28460,yslB,2909030,2909476,1,2909002,A,2908983,2908988,2908969,2908974
2118,BSU_28470,lysC,2909520,2910746,-1,2911077,A,2911082,2911087,2911112,2911117
2120,BSU_28490,uvrC,2911116,2912888,-1,2912929,A,2912937,2912942,2912965,2912970
2121,BSU_28500,trxA,2913024,2913338,-1,2913368,A,2913378,2913383,2913406,2913411
2123,BSU_28510,abf2,2913661,2915148,-1,2915247,A,2915247,2915252,2915279,2915284
2124,BSU_28520,etfA,2915365,2916342,-1,2918585,A,2918591,2918596,2918612,2918617
2125,BSU_28530,etfB,2916378,2917151,-1,2920365,A,2920371,2920376,2920405,2920410
2126,BSU_28580,mutSB,2920936,2923293,-1,2925940,A,2925949,2925954,2925974,2925979
2127,BSU_28590,polX,2923314,2925026,-1,2926719,A,2926724,2926729,2926758,2926763
2129,BSU_28620,rnhC,2926031,2926972,1,2925987,A,2925976,2925981,2925943,2925948
2130,BSU_28640,pheS,2929438,2930472,-1,2930790,A,2930795,2930800,2930827,2930832
2131,new_2930783_2931047,S1082,2930783,2931047,1,2930783,A,2930767,2930772,2930753,2930758
2132,BSU_28650,ysgA,2930827,2931573,-1,2931613,A,2931616,2931621,2931647,2931652
2133,BSU_28660,sspI,2931692,2931907,1,2931642,"F, G",2931633,2931638,2931602,2931607
2134,new_2931889_2933301_c,S1083,2931889,2933301,-1,2933301,K,2933314,2933319,2933337,2933342
2135,BSU_28670,ysfB,2931976,2933082,1,2931949,A,2931944,2931949,2931906,2931911
2136,BSU_28680,glcD,2933185,2934597,1,2933141,A,2933133,2933138,2933105,2933110
2138,BSU_28710,cstA,2936382,2938178,-1,2938213,A,2938222,2938227,2938248,2938253
2139,BSU_28720,abfA,2938330,2939832,-1,2939847,?,2939848,2939853,2939885,2939890
2140,BSU_28730,araQ,2939851,2940696,-1,2948972,A,2948982,2948987,2949000,2949005
2142,BSU_28810,abnA,2949053,2950024,-1,2950139,A,2950149,2950154,2950174,2950179
2143,BSU_28820,ysdC,2950221,2951306,-1,2951355,A,2951369,2951374,2951380,2951385
2144,BSU_28830,ysdB,2951490,2951882,1,2951458,"W, X, Y",2951448,2951453,2951423,2951428
2145,BSU_28840,ysdA,2951898,2952167,-1,2953550,A,2953558,2953563,2953590,2953595
2146,BSU_28850,rplT,2952224,2952583,-1,2953623,A,2953636,2953641,2953648,2953653
2149,BSU_28890,yscB,2953795,2954460,1,2953763,D,2953756,2953761,2953724,2953729
2150,BSU_28910,pftA,2955209,2955649,-1,2955690,A,2955702,2955707,2955716,2955721
2151,BSU_28930,lytS,2956486,2958267,-1,2958368,A,2958380,2958385,2958395,2958400
2152,BSU_28940,serB,2958434,2959216,1,2958376,A,2958368,2958373,2958345,2958350
2153,BSU_28950,thrS,2959257,2961188,-1,2961235,?,2961238,2961243,2961268,2961273
2154,BSU_misc_RNA_48,tboT,2961232,2961479,-1,2961494,A,2961505,2961510,2961526,2961531
2155,BSU_28960,ytxC,2961586,2962431,-1,2962454,"E, F",2962469,2962474,2962482,2962487
2156,BSU_28970,ytxB,2962510,2963151,-1,2965603,A,2965603,2965608,2965638,2965643
2159,BSU_29000,nrdR,2965681,2966139,-1,2966287,A,2966292,2966297,2966323,2966328
2160,BSU_29010,speD,2966413,2966793,-1,2966932,A,2966946,2966951,2966962,2966967
2161,BSU_29020,gapB,2967032,2968054,-1,2967033,"F, G",2967040,2967045,2967070,2967075
2162,BSU_29030,ytcD,2968260,2968640,-1,2968771,A,2968780,2968785,2968811,2968816
2163,BSU_29040,ytbD,2968824,2970014,1,2968717,A,2968700,2968705,2968673,2968678
2164,BSU_29050,ytbE,2970038,2970880,1,2970675,"E, F",2970659,2970664,2970642,2970647
2165,BSU_29070,ytaF,2971531,2972163,-1,2975888,A,2975888,2975893,2975919,2975924
2166,BSU_29100,phoR,2976068,2977807,-1,2978545,B,2978559,2978564,2978570,2978575
2167,BSU_29110,phoP,2977800,2978522,-1,2978560,E,2978569,2978574,2978586,2978591
2168,BSU_29120,mdh,2978734,2979672,-1,2980784,A,2980796,2980801,2980816,2980821
2169,BSU_29130,icd,2979716,2980987,-1,2981069,A,2981080,2981085,2981101,2981106
2170,BSU_29140,citZ,2981151,2982269,-1,2982463,A,2982466,2982471,2982500,2982505
2171,BSU_29150,ytwI,2982603,2983067,-1,2983094,K,2983102,2983107,2983129,2983134
2172,BSU_29160,ytvI,2983164,2984279,1,2982119,?,2982104,2982109,2982080,2982085
2173,BSU_29170,ytzA,2984312,2984695,-1,2987649,A,2987656,2987661,2987686,2987691
2175,BSU_29210,accD,2988693,2989565,-1,2989649,A,2989653,2989658,2989683,2989688
2176,new_2989552_2990726,S1105,2989552,2990726,1,2989552,"E, F",2989544,2989549,2989512,2989517
2177,BSU_29220,ytsJ,2989900,2991132,-1,2991249,A,2991256,2991261,2991280,2991285
2178,BSU_29230,dnaE,2991269,2994616,-1,2992509,A,2992520,2992525,2992535,2992540
2179,BSU_29239,ytrH,2994756,2995097,1,2994737,"E, F",2994731,2994736,2994702,2994707
2180,BSU_29249,ytzJ,2995699,2995890,1,2995648,A,2995632,2995637,2995618,2995623
2181,BSU_29250,nrnA,2995908,2996849,-1,2996884,A,2996897,2996902,2996916,2996921
2182,BSU_29260,ytpI,2996980,2997282,1,2996284,K,2996274,2996279,2996247,2996252
2183,BSU_29270,ytoI,2997301,2998620,-1,2998667,A,2998675,2998680,2998702,2998707
2184,BSU_29280,ytnM,2998796,2999698,-1,3008841,A,3008853,3008858,3008874,3008879
2185,BSU_29290,sndA,2999717,3000967,-1,3008842,A,3008853,3008858,3008874,3008879
2186,BSU_29400,ascR,3008938,3009864,1,3008857,A,3008842,3008847,3008827,3008832
2187,BSU_29420,ytkK,3010661,3011428,-1,3011495,A,3011495,3011500,3011525,3011530
2188,BSU_29440,argH,3011751,3013136,-1,3014421,A,3014435,3014440,3014446,3014451
2189,BSU_29460,moaB,3014514,3015026,-1,3015060,A,3015074,3015079,3015093,3015098
2190,BSU_29470,ackA,3015111,3016298,-1,3016390,A,3016390,3016395,3016423,3016428
2192,BSU_29490,tpx,3017696,3018199,-1,3018238,A,3018243,3018248,3018265,3018270
2193,BSU_29500,gerW,3018309,3018764,-1,3018870,"F, G",3018881,3018886,3018903,3018908
2194,BSU_29510,ytfI,3018778,3019458,-1,3019474,"E, F",3019481,3019486,3019508,3019513
2195,BSU_29520,sppI,3019533,3020027,-1,3021074,"W, X, Y",3021080,3021085,3021109,3021114
2196,BSU_29530,sppA,3020040,3021047,-1,3021169,A,3021177,3021182,3021195,3021200
2197,BSU_29540,ytdI,3021233,3022036,1,3021157,A,3021140,3021145,3021119,3021124
2198,BSU_29560,ytcI,3023677,3025266,-1,3025317,A,3025326,3025331,3025356,3025361
2199,BSU_29570,sspA,3025445,3025654,-1,3025671,"F, G",3025681,3025686,3025696,3025701
2200,BSU_29580,thiI,3025748,3026953,-1,3029246,A,3029254,3029259,3029275,3029280
2201,BSU_29600,braB,3028297,3029634,1,3028207,A,3028191,3028196,3028163,3028168
2202,BSU_29610,ezrA,3029729,3031417,-1,3031488,A,3031488,3031493,3031514,3031519
2203,BSU_29620,hisJ,3031614,3032420,1,3031523,A,3031504,3031509,3031487,3031492
2204,BSU_29630,refZ,3032417,3033040,-1,3033074,H,3033081,3033086,3033113,3033118
2206,BSU_29650,dgcP,3033696,3035435,-1,3035473,A,3035477,3035482,3035498,3035503
2207,BSU_29660,rpsD,3035730,3036332,1,3034933,D,3034917,3034922,3034888,3034893
2208,new_3036310_3036529_c,SR7P,3036310,3036529,-1,3036537,B,3036550,3036555,3036566,3036571
2209,BSU_29670,tyrS,3036603,3037871,-1,3038168,A,3038174,3038179,3038202,3038207
2210,BSU_29679,ytzK,3038060,3038203,-1,3039961,A,3039974,3039979,3039991,3039996
2212,BSU_29690,acuA,3040092,3040724,1,3039973,A,3039956,3039961,3039928,3039933
2213,BSU_29700,acuB,3040751,3041395,1,3040051,A,3040040,3040045,3040013,3040018
2214,BSU_29710,acuC,3041392,3042555,1,3040325,K,3040313,3040318,3040285,3040290
2215,BSU_29720,motS,3042566,3043294,-1,3045219,A,3045228,3045233,3045244,3045249
2216,BSU_29730,motP,3043284,3044102,-1,3045329,A,3045335,3045340,3045365,3045370
2218,BSU_29750,aroA,3045445,3046521,-1,3046582,A,3046588,3046593,3046620,3046625
2219,BSU_29760,ytxJ,3046757,3047083,-1,3048041,B,3048042,3048047,3048073,3048078
2220,BSU_29770,ytxH,3047107,3047562,-1,3048090,H,3048092,3048097,3048130,3048135
2221,BSU_29790,murC,3048177,3049475,-1,3049501,K,3049514,3049519,3049532,3049537
2222,BSU_29805,sftA,3049725,3052583,-1,3049699,A,3049712,3049717,3049728,3049733
2223,BSU_29820,ytpR,3052743,3053348,-1,3054567,A,3054567,3054572,3054604,3054609
2225,BSU_29850,ytoQ,3054746,3055192,1,3054685,A,3054669,3054674,3054642,3054647
2226,BSU_29860,ytoP,3055247,3056320,-1,3056346,A,3056354,3056359,3056382,3056387
2227,BSU_29870,ytzB,3056479,3056796,1,3056440,A,3056432,3056437,3056400,3056405
2228,BSU_29880,malS,3056849,3058549,-1,3058588,B,3058597,3058602,3058617,3058622
2229,BSU_29890,ytnP,3058631,3059401,-1,3059490,A,3059503,3059508,3059521,3059526
2230,BSU_29900,trmB,3059547,3060188,-1,3060223,A,3060232,3060237,3060263,3060268
2231,BSU_29910,ytzH,3060395,3060673,1,3060360,"F, G",3060344,3060349,3060319,3060324
2232,BSU_29920,ytmP,3060674,3061288,-1,3061624,A,3061633,3061638,3061663,3061668
2233,BSU_29940,ytlR,3063833,3064762,-1,3065496,D,3065508,3065513,3065533,3065538
2234,BSU_29950,ytlQ,3064811,3065725,-1,3066337,A,3066348,3066353,3066377,3066382
2235,BSU_29960,ytlP,3065751,3066302,-1,3066420,"F, G",3066422,3066427,3066458,3066463
2236,BSU_29970,ytkP,3066451,3067386,1,3066168,A,3066158,3066163,3066138,3066143
2237,BSU_29980,ytjP,3067420,3068811,-1,3069252,A,3069252,3069257,3069280,3069285
2238,BSU_29990,pbuO,3068908,3070206,1,3068870,A,3068850,3068855,3068825,3068830
2239,BSU_30000,ythQ,3070246,3071403,-1,3072141,"W, X, Y",3072153,3072158,3072178,3072183
2241,BSU_30020,ytzE,3072401,3072622,1,3072180,"E, F",3072168,3072173,3072146,3072151
2242,BSU_30035,ytzG,3072743,3073462,-1,3075213,A,3075224,3075229,3075239,3075244
2244,BSU_30060,ytfP,3075367,3076629,1,3075321,A,3075309,3075314,3075278,3075283
2246,BSU_30080,yteV,3078393,3078575,-1,3078595,"E, F",3078606,3078611,3078632,3078637
2247,BSU_30090,yteU,3078643,3079311,-1,3083251,A,3083255,3083260,3083278,3083283
2248,BSU_30150,rmgR,3083441,3085759,1,3083401,A,3083381,3083386,3083369,3083374
2249,BSU_30170,ytcP,3087321,3088181,-1,3088266,A,3088275,3088280,3088300,3088305
2250,BSU_30180,ytbQ,3088388,3089149,-1,3095548,A,3095552,3095557,3095586,3095591
2252,BSU_30250,ytaP,3095665,3096564,-1,3096604,H,3096619,3096624,3096632,3096637
2253,BSU_30260,melR,3096782,3097816,1,3096723,A,3096716,3096721,3096679,3096684
2254,BSU_30270,melE,3097850,3099130,1,3097804,I,3097793,3097798,3097774,3097779
2255,BSU_30280,melD,3099123,3100034,1,3100862,A,3100852,3100857,3100817,3100822
2256,BSU_30310,ytwF,3102201,3102512,-1,3102544,A,3102558,3102563,3102570,3102575
2257,BSU_30320,leuS,3102629,3105043,-1,3105400,A,3105407,3105412,3105428,3105433
2258,new_3105438_3105878,S1157,3105438,3105878,1,3105438,"E, F",3105430,3105435,3105396,3105401
2259,BSU_30330,ytvB,3105470,3105805,-1,3106064,A,3106073,3106078,3106089,3106094
2260,BSU_30340,ytvA,3106210,3106995,1,3106140,A,3106131,3106136,3106099,3106104
2261,BSU_30350,yttB,3107232,3108425,-1,3108524,A,3108530,3108535,3108555,3108560
2262,BSU_30360,yttA,3108614,3109360,1,3108584,A,3108579,3108584,3108552,3108557
2263,BSU_30380,bceA,3111327,3112088,-1,3112114,A,3112115,3112120,3112154,3112159
2264,BSU_30390,bceS,3112190,3113194,-1,3113918,A,3113925,3113930,3113951,3113956
2265,BSU_30420,ytrE,3115279,3115974,-1,3119483,A,3119487,3119492,3119508,3119513
2267,BSU_30470,ytzC,3119565,3119837,-1,3119881,"F, G",3119888,3119893,3119910,3119915
2268,BSU_30480,ytqA,3119999,3120967,1,3119892,K,3119885,3119890,3119858,3119863
2269,BSU_30490,ytqB,3120964,3121548,1,3119958,A,3119945,3119950,3119927,3119932
2270,BSU_30510,ytpA,3122662,3123441,-1,3124021,A,3124025,3124030,3124049,3124054
2271,BSU_30520,ytoA,3123490,3124005,1,3123123,A,3123112,3123117,3123086,3123091
2272,BSU_30550,metK,3127825,3129027,-1,3129076,"F, G",3129086,3129091,3129101,3129106
2273,BSU_30560,pckA,3129530,3131113,1,3129491,A,3129471,3129476,3129453,3129458
2274,BSU_30580,ytmA,3131446,3132219,-1,3132312,A,3132327,3132332,3132351,3132356
2275,BSU_30595,ytlA,3132370,3133374,1,3132322,K,3132316,3132321,3132285,3132290
2276,BSU_30630,rppH,3134983,3135459,-1,3135491,A,3135496,3135501,3135518,3135523
2277,BSU_30640,ytkC,3135668,3136072,-1,3136117,K,3136127,3136132,3136143,3136148
2278,BSU_30650,dps,3136238,3136675,-1,3136694,B,3136695,3136700,3136724,3136729
2279,BSU_30659,ytzI,3136768,3136944,1,3136769,A,3136755,3136760,3136727,3136732
2280,BSU_30660,ytkA,3136938,3137375,-1,3136707,B,3136718,3136723,3136735,3136740
2281,BSU_30680,ytjA,3138097,3138324,1,3138065,A,3138054,3138059,3138031,3138036
2282,BSU_30690,ytiB,3138321,3138884,-1,3138924,A,3138938,3138943,3138953,3138958
2283,BSU_30700,rpmEB,3138978,3139226,-1,3139258,A,3139264,3139269,3139285,3139290
2284,BSU_30710,ythA,3139431,3140762,1,3139385,"F, G",3139368,3139373,3139344,3139349
2285,BSU_30720,ythB,3140806,3141846,1,3141871,"F, G",3141856,3141861,3141832,3141837
