##gnf-version 1
# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
# Release: 11.1 Date: 12/12/2022
# ___________________________________________________________________________
# Created: 12/14/2022 13:38:07
# Columns:
# (1) regulatorId. Transcription Factor (TF) identifier
# (2) regulatorName. Transcription Factor (TF) Name
# (3) regulatorGeneName. Gene(s) coding for the TF
# (4) regulatedId. Gene ID regulated by the TF (regulated Gene)
# (5) regulatedName. Gene regulated by the TF (regulated Gene)
# (6) function. Regulatory Function of the TF on the regulated Gene (+ activator, - repressor, +- dual, ? unknown)
# (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed, Strong, Weak)
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
ECK120011394	FhlA	fhlA	ECK120000469	hycC	+	Strong
ECK120011394	FhlA	fhlA	ECK120000470	hycD	+	Strong
ECK120011394	FhlA	fhlA	ECK120000471	hycE	+	Strong
ECK120011394	FhlA	fhlA	ECK120000472	hycF	+	Strong
ECK120011394	FhlA	fhlA	ECK120000473	hycG	+	Strong
ECK120011394	FhlA	fhlA	ECK120000474	hycH	+	Strong
ECK120011394	FhlA	fhlA	ECK120000476	hypA	+	Strong
ECK120011394	FhlA	fhlA	ECK120000477	hypB	+	Strong
ECK120011394	FhlA	fhlA	ECK120000478	hypC	+	Strong
ECK120011394	FhlA	fhlA	ECK120000479	hypD	+	Strong
ECK120011394	FhlA	fhlA	ECK120000480	hypE	+	Strong
ECK120011394	FhlA	fhlA	ECK120001133	hyfA	+	Weak
ECK120011394	FhlA	fhlA	ECK120001255	hyfB	+	Weak
ECK120011394	FhlA	fhlA	ECK120001504	hypF	+	Strong
ECK120011394	FhlA	fhlA	ECK120001505	hydN	+	Strong
ECK120011394	FhlA	fhlA	ECK120003872	hyfC	+	Weak
ECK120011394	FhlA	fhlA	ECK120003873	hyfD	+	Weak
ECK120011394	FhlA	fhlA	ECK120003874	hyfE	+	Weak
ECK120011394	FhlA	fhlA	ECK120003875	hyfF	+	Weak
ECK120011394	FhlA	fhlA	ECK120003876	hyfG	+	Weak
ECK120011394	FhlA	fhlA	ECK120003877	hyfH	+	Weak
ECK120011394	FhlA	fhlA	ECK120003878	hyfI	+	Weak
ECK120011394	FhlA	fhlA	ECK120003879	hyfJ	+	Weak
ECK120011394	FhlA	fhlA	ECK120003880	hyfR	+	Weak
ECK120011394	FhlA	fhlA	ECK120003881	focB	+	Weak
ECK120011394	FhlA	fhlA	ECK120003979	hycI	+	Strong
ECK120011400	PspF	pspF	ECK120000767	pspA	+	Strong
ECK120011400	PspF	pspF	ECK120000768	pspB	+	Strong
ECK120011400	PspF	pspF	ECK120000769	pspC	+	Strong
ECK120011400	PspF	pspF	ECK120000770	pspD	+	Strong
ECK120011400	PspF	pspF	ECK120000771	pspE	+	Strong
ECK120011400	PspF	pspF	ECK120001861	pspG	+	Strong
ECK120011400	PspF	pspF	ECK120002219	pspF	-	Strong
ECK120011400	PspF	pspF	ECK125256957	pspH	+	Strong
ECK120011406	TreR	treR	ECK120001368	treC	-	Strong
ECK120011406	TreR	treR	ECK120002029	treB	-	Strong
ECK120011412	MarA	marA	ECK120000032	aldA	+	Weak
ECK120011412	MarA	marA	ECK120000201	dapD	+	Weak
ECK120011412	MarA	marA	ECK120000351	fumC	+	Strong
ECK120011412	MarA	marA	ECK120000517	lacA	-	Confirmed
ECK120011412	MarA	marA	ECK120000519	lacY	-	Confirmed
ECK120011412	MarA	marA	ECK120000520	lacZ	-	Confirmed
ECK120011412	MarA	marA	ECK120000563	map	+	Weak
ECK120011412	MarA	marA	ECK120000621	fpr	+	Strong
ECK120011412	MarA	marA	ECK120000644	nfo	+	Weak
ECK120011412	MarA	marA	ECK120000745	poxB	+	Weak
ECK120011412	MarA	marA	ECK120000781	purA	-	Confirmed
ECK120011412	MarA	marA	ECK120000792	putA	+	Weak
ECK120011412	MarA	marA	ECK120000843	rimK	+	Strong
ECK120011412	MarA	marA	ECK120000942	sodA	+	Strong
ECK120011412	MarA	marA	ECK120000998	tolC	+	Weak
ECK120011412	MarA	marA	ECK120001061	xseA	+	Strong
ECK120011412	MarA	marA	ECK120001147	ygiB	+	Weak
ECK120011412	MarA	marA	ECK120001148	ygiC	+	Weak
ECK120011412	MarA	marA	ECK120001199	zwf	+	Strong
ECK120011412	MarA	marA	ECK120001236	nfsA	+	Strong
ECK120011412	MarA	marA	ECK120001296	acnA	+	Strong
ECK120011412	MarA	marA	ECK120001334	rob	-	Confirmed
ECK120011412	MarA	marA	ECK120001364	hdeA	-	Strong
ECK120011412	MarA	marA	ECK120001365	hdeB	-	Strong
ECK120011412	MarA	marA	ECK120001366	yhiD	-	Strong
ECK120011412	MarA	marA	ECK120001377	glnD	+	Weak
ECK120011412	MarA	marA	ECK120001386	inaA	+	Strong
ECK120011412	MarA	marA	ECK120001389	waaY	+	Weak
ECK120011412	MarA	marA	ECK120001390	waaZ	+	Weak
ECK120011412	MarA	marA	ECK120001398	marA	+	Confirmed
ECK120011412	MarA	marA	ECK120001399	marR	+	Confirmed
ECK120011412	MarA	marA	ECK120001547	marB	+	Confirmed
ECK120011412	MarA	marA	ECK120001646	acrA	+	Strong
ECK120011412	MarA	marA	ECK120001647	acrB	+	Strong
ECK120011412	MarA	marA	ECK120001819	dctR	-	Weak
ECK120011412	MarA	marA	ECK120001820	slp	-	Weak
ECK120011412	MarA	marA	ECK120002346	mdaB	+	Weak
ECK120011412	MarA	marA	ECK120002386	mlaD	+	Strong
ECK120011412	MarA	marA	ECK120002387	mlaE	+	Strong
ECK120011412	MarA	marA	ECK120002388	mlaF	+	Strong
ECK120011412	MarA	marA	ECK120002395	ybjC	+	Strong
ECK120011412	MarA	marA	ECK120002505	micF	+	Strong
ECK120011412	MarA	marA	ECK120002564	nfsB	+	Strong
ECK120011412	MarA	marA	ECK120002858	decR	+	Weak
ECK120011412	MarA	marA	ECK120002996	acrZ	+	Weak
ECK120011412	MarA	marA	ECK120003047	ybjN	+	Strong
ECK120011412	MarA	marA	ECK120003090	pqiA	+	Strong
ECK120011412	MarA	marA	ECK120003091	pqiB	+	Strong
ECK120011412	MarA	marA	ECK120003092	pqiC	+	Strong
ECK120011412	MarA	marA	ECK120003199	ycgZ	+	Confirmed
ECK120011412	MarA	marA	ECK120003200	ymgA	+	Confirmed
ECK120011412	MarA	marA	ECK120003201	ariR	+	Confirmed
ECK120011412	MarA	marA	ECK120003202	ymgC	+	Confirmed
ECK120011412	MarA	marA	ECK120003352	yncE	+	Weak
ECK120011412	MarA	marA	ECK120004204	yhbW	+	Weak
ECK120011412	MarA	marA	ECK120004208	mlaB	+	Strong
ECK120011412	MarA	marA	ECK120004209	mlaC	+	Strong
ECK120011429	IscR	iscR	ECK120000461	hyaA	-	Strong
ECK120011429	IscR	iscR	ECK120000462	hyaB	-	Strong
ECK120011429	IscR	iscR	ECK120000463	hyaC	-	Strong
ECK120011429	IscR	iscR	ECK120000464	hyaD	-	Strong
ECK120011429	IscR	iscR	ECK120000465	hyaE	-	Strong
ECK120011429	IscR	iscR	ECK120000466	hyaF	-	Strong
ECK120011429	IscR	iscR	ECK120001346	sufA	+	Confirmed
ECK120011429	IscR	iscR	ECK120001972	napC	-	Strong
ECK120011429	IscR	iscR	ECK120001973	napB	-	Strong
ECK120011429	IscR	iscR	ECK120001974	napH	-	Strong
ECK120011429	IscR	iscR	ECK120001975	napG	-	Strong
ECK120011429	IscR	iscR	ECK120001976	napA	-	Strong
ECK120011429	IscR	iscR	ECK120001977	napF	-	Strong
ECK120011429	IscR	iscR	ECK120002034	iscA	-	Confirmed
ECK120011429	IscR	iscR	ECK120002044	napD	-	Strong
ECK120011429	IscR	iscR	ECK120002207	erpA	-	Strong
ECK120011429	IscR	iscR	ECK120002248	nrdF	+	Weak
ECK120011429	IscR	iscR	ECK120002450	nrdE	+	Weak
ECK120011429	IscR	iscR	ECK120003115	torT	-	Confirmed
ECK120011429	IscR	iscR	ECK120003494	sufE	+	Confirmed
ECK120011429	IscR	iscR	ECK120003495	sufS	+	Confirmed
ECK120011429	IscR	iscR	ECK120003496	sufD	+	Confirmed
ECK120011429	IscR	iscR	ECK120003497	sufC	+	Confirmed
ECK120011429	IscR	iscR	ECK120003498	sufB	+	Confirmed
ECK120011429	IscR	iscR	ECK120003512	selO	+	Strong
ECK120011429	IscR	iscR	ECK120003896	iscU	-	Confirmed
ECK120011429	IscR	iscR	ECK120003897	iscS	-	Confirmed
ECK120011429	IscR	iscR	ECK120003898	iscR	-	Confirmed
ECK120011429	IscR	iscR	ECK120003933	rnlA	-	Strong
ECK120011429	IscR	iscR	ECK120003934	rnlB	-	Strong
ECK120011429	IscR	iscR	ECK120003968	nrdH	+	Weak
ECK120011429	IscR	iscR	ECK120003969	nrdI	+	Weak
ECK120011429	IscR	iscR	ECK120004291	nfuA	-	Strong
ECK120011437	GlcC	glcC	ECK120002441	glcB	+	Strong
ECK120011437	GlcC	glcC	ECK120002572	glcF	+	Strong
ECK120011437	GlcC	glcC	ECK120004102	glcA	+	Strong
ECK120011437	GlcC	glcC	ECK120004103	glcG	+	Strong
ECK120011437	GlcC	glcC	ECK120004104	glcE	+	Strong
ECK120011437	GlcC	glcC	ECK120004105	glcD	+	Strong
ECK120011437	GlcC	glcC	ECK120004106	glcC	-	Strong
ECK120011458	GadX	gadX	ECK120000088	asnB	+	Weak
ECK120011458	GadX	gadX	ECK120000122	btuB	-	Strong
ECK120011458	GadX	gadX	ECK120000127	cadA	+	Weak
ECK120011458	GadX	gadX	ECK120000128	cadB	+	Weak
ECK120011458	GadX	gadX	ECK120000450	hns	+	Weak
ECK120011458	GadX	gadX	ECK120000503	rpoS	+	Weak
ECK120011458	GadX	gadX	ECK120000535	lon	+	Weak
ECK120011458	GadX	gadX	ECK120001184	murI	-	Strong
ECK120011458	GadX	gadX	ECK120001222	uspE	+	Weak
ECK120011458	GadX	gadX	ECK120001364	hdeA	+	Strong
ECK120011458	GadX	gadX	ECK120001364	hdeA	-	Strong
ECK120011458	GadX	gadX	ECK120001365	hdeB	+	Strong
ECK120011458	GadX	gadX	ECK120001365	hdeB	-	Strong
ECK120011458	GadX	gadX	ECK120001366	yhiD	+	Strong
ECK120011458	GadX	gadX	ECK120001366	yhiD	-	Strong
ECK120011458	GadX	gadX	ECK120001446	gadB	+	Confirmed
ECK120011458	GadX	gadX	ECK120001451	hdeD	+	Strong
ECK120011458	GadX	gadX	ECK120001498	gadE	+	Strong
ECK120011458	GadX	gadX	ECK120001753	amtB	+	Weak
ECK120011458	GadX	gadX	ECK120001819	dctR	+	Confirmed
ECK120011458	GadX	gadX	ECK120001820	slp	+	Confirmed
ECK120011458	GadX	gadX	ECK120002080	glnK	+	Weak
ECK120011458	GadX	gadX	ECK120002123	mdtE	+	Weak
ECK120011458	GadX	gadX	ECK120002124	mdtF	+	Weak
ECK120011458	GadX	gadX	ECK120002125	gadW	+	Weak
ECK120011458	GadX	gadX	ECK120002125	gadW	-	Strong
ECK120011458	GadX	gadX	ECK120002126	gadX	+	Strong
ECK120011458	GadX	gadX	ECK120002568	gadA	+	Strong
ECK120011458	GadX	gadX	ECK120002624	gadY	+	Weak
ECK120011458	GadX	gadX	ECK120002869	glsA	+	Strong
ECK120011458	GadX	gadX	ECK120002870	ybaT	+	Strong
ECK120011458	GadX	gadX	ECK120003375	gadC	+	Confirmed
ECK120011458	GadX	gadX	ECK120003376	ydeM	-	Strong
ECK120011458	GadX	gadX	ECK120003377	ydeN	-	Strong
ECK120011458	GadX	gadX	ECK120003430	ynfB	-	Strong
ECK120011458	GadX	gadX	ECK120003431	speG	-	Strong
ECK120011458	GadX	gadX	ECK120003466	dtpA	-	Strong
ECK120011458	GadX	gadX	ECK125242747	gadF	+	Strong
ECK120011465	GadW	gadW	ECK120001364	hdeA	+	Strong
ECK120011465	GadW	gadW	ECK120001364	hdeA	-	Strong
ECK120011465	GadW	gadW	ECK120001365	hdeB	+	Strong
ECK120011465	GadW	gadW	ECK120001365	hdeB	-	Strong
ECK120011465	GadW	gadW	ECK120001366	yhiD	+	Strong
ECK120011465	GadW	gadW	ECK120001366	yhiD	-	Strong
ECK120011465	GadW	gadW	ECK120001446	gadB	+	Strong
ECK120011465	GadW	gadW	ECK120001446	gadB	-	Strong
ECK120011465	GadW	gadW	ECK120001498	gadE	+	Weak
ECK120011465	GadW	gadW	ECK120001819	dctR	-	Weak
ECK120011465	GadW	gadW	ECK120001820	slp	-	Weak
ECK120011465	GadW	gadW	ECK120002123	mdtE	+	Weak
ECK120011465	GadW	gadW	ECK120002124	mdtF	+	Weak
ECK120011465	GadW	gadW	ECK120002125	gadW	-	Weak
ECK120011465	GadW	gadW	ECK120002126	gadX	+	Strong
ECK120011465	GadW	gadW	ECK120002126	gadX	-	Strong
ECK120011465	GadW	gadW	ECK120002568	gadA	+	Strong
ECK120011465	GadW	gadW	ECK120002568	gadA	-	Strong
ECK120011465	GadW	gadW	ECK120002624	gadY	-	Weak
ECK120011465	GadW	gadW	ECK120003375	gadC	+	Strong
ECK120011465	GadW	gadW	ECK120003375	gadC	-	Strong
ECK120011465	GadW	gadW	ECK125242747	gadF	+	Weak
ECK120011482	MhpR	mhpR	ECK120002819	mhpE	+	Confirmed
ECK120011482	MhpR	mhpR	ECK120004469	mhpA	+	Confirmed
ECK120011482	MhpR	mhpR	ECK120004470	mhpB	+	Confirmed
ECK120011482	MhpR	mhpR	ECK120004471	mhpC	+	Confirmed
ECK120011482	MhpR	mhpR	ECK120004472	mhpD	+	Confirmed
ECK120011482	MhpR	mhpR	ECK120004473	mhpF	+	Confirmed
ECK120011489	RtcR	rtcR	ECK120004292	rtcA	+	Weak
ECK120011489	RtcR	rtcR	ECK120004293	rtcB	+	Weak
ECK120011492	PhoP	phoP	ECK120000062	argD	-	Weak
ECK120011492	PhoP	phoP	ECK120000179	cysB	+	Weak
ECK120011492	PhoP	phoP	ECK120000274	fadL	+	Weak
ECK120011492	PhoP	phoP	ECK120000370	glgA	+	Weak
ECK120011492	PhoP	phoP	ECK120000371	glgB	+	Weak
ECK120011492	PhoP	phoP	ECK120000372	glgC	+	Weak
ECK120011492	PhoP	phoP	ECK120000373	glgP	+	Weak
ECK120011492	PhoP	phoP	ECK120000374	glgX	+	Weak
ECK120011492	PhoP	phoP	ECK120000425	hemL	+	Strong
ECK120011492	PhoP	phoP	ECK120000575	metB	+	Weak
ECK120011492	PhoP	phoP	ECK120000583	metL	+	Weak
ECK120011492	PhoP	phoP	ECK120000625	nagA	+	Strong
ECK120011492	PhoP	phoP	ECK120000666	ompT	+	Weak
ECK120011492	PhoP	phoP	ECK120000722	phoP	+	Strong
ECK120011492	PhoP	phoP	ECK120000722	phoP	-	Strong
ECK120011492	PhoP	phoP	ECK120000723	phoQ	+	Strong
ECK120011492	PhoP	phoP	ECK120000723	phoQ	-	Strong
ECK120011492	PhoP	phoP	ECK120000783	purD	+	Weak
ECK120011492	PhoP	phoP	ECK120000786	purH	+	Weak
ECK120011492	PhoP	phoP	ECK120000998	tolC	+	Weak
ECK120011492	PhoP	phoP	ECK120001147	ygiB	+	Weak
ECK120011492	PhoP	phoP	ECK120001148	ygiC	+	Weak
ECK120011492	PhoP	phoP	ECK120001211	rstB	+	Strong
ECK120011492	PhoP	phoP	ECK120001287	malS	+	Weak
ECK120011492	PhoP	phoP	ECK120001364	hdeA	+	Strong
ECK120011492	PhoP	phoP	ECK120001365	hdeB	+	Strong
ECK120011492	PhoP	phoP	ECK120001366	yhiD	+	Strong
ECK120011492	PhoP	phoP	ECK120001451	hdeD	+	Strong
ECK120011492	PhoP	phoP	ECK120001498	gadE	+	Weak
ECK120011492	PhoP	phoP	ECK120001646	acrA	-	Weak
ECK120011492	PhoP	phoP	ECK120001647	acrB	-	Weak
ECK120011492	PhoP	phoP	ECK120002073	pagP	+	Weak
ECK120011492	PhoP	phoP	ECK120002090	treR	-	Confirmed
ECK120011492	PhoP	phoP	ECK120002125	gadW	+	Strong
ECK120011492	PhoP	phoP	ECK120002316	mgtA	+	Confirmed
ECK120011492	PhoP	phoP	ECK120002603	mgtS	+	Weak
ECK120011492	PhoP	phoP	ECK120002920	borD	+	Strong
ECK120011492	PhoP	phoP	ECK120003039	ybjG	+	Weak
ECK120011492	PhoP	phoP	ECK120003063	clpS	-	Strong
ECK120011492	PhoP	phoP	ECK120003117	rutG	+	Weak
ECK120011492	PhoP	phoP	ECK120003118	rutF	+	Weak
ECK120011492	PhoP	phoP	ECK120003119	rutE	+	Weak
ECK120011492	PhoP	phoP	ECK120003120	rutD	+	Weak
ECK120011492	PhoP	phoP	ECK120003121	rutC	+	Weak
ECK120011492	PhoP	phoP	ECK120003122	rutB	+	Weak
ECK120011492	PhoP	phoP	ECK120003123	rutA	+	Weak
ECK120011492	PhoP	phoP	ECK120003195	iraM	+	Strong
ECK120011492	PhoP	phoP	ECK120003378	ydeO	-	Strong
ECK120011492	PhoP	phoP	ECK120003379	safA	-	Strong
ECK120011492	PhoP	phoP	ECK120003380	ydeP	-	Weak
ECK120011492	PhoP	phoP	ECK120003453	rstA	+	Strong
ECK120011492	PhoP	phoP	ECK120003470	slyB	+	Strong
ECK120011492	PhoP	phoP	ECK120003470	slyB	-	Strong
ECK120011492	PhoP	phoP	ECK120003589	mgrB	+	Strong
ECK120011492	PhoP	phoP	ECK120004006	queE	+	Strong
ECK120011492	PhoP	phoP	ECK120004214	yrbL	+	Strong
ECK120011492	PhoP	phoP	ECK120004226	dcuD	-	Weak
ECK120011492	PhoP	phoP	ECK120030092	ryjB	+	Weak
ECK120011492	PhoP	phoP	ECK125095180	mgrR	+	Weak
ECK120011492	PhoP	phoP	ECK125122027	mgtL	+	Confirmed
ECK120011492	PhoP	phoP	ECK125242747	gadF	+	Weak
ECK120011502	NarL	narL	ECK120000005	dcuB	-	Weak
ECK120011502	NarL	narL	ECK120000010	cydC	+	Weak
ECK120011502	NarL	narL	ECK120000028	adhE	-	Weak
ECK120011502	NarL	narL	ECK120000091	aspA	-	Strong
ECK120011502	NarL	narL	ECK120000149	moeA	+	Weak
ECK120011502	NarL	narL	ECK120000150	moeB	+	Weak
ECK120011502	NarL	narL	ECK120000183	cysG	+	Confirmed
ECK120011502	NarL	narL	ECK120000226	dmsA	-	Strong
ECK120011502	NarL	narL	ECK120000227	dmsB	-	Strong
ECK120011502	NarL	narL	ECK120000228	dmsC	-	Strong
ECK120011502	NarL	narL	ECK120000279	fdhF	-	Strong
ECK120011502	NarL	narL	ECK120000324	frdA	-	Strong
ECK120011502	NarL	narL	ECK120000325	frdB	-	Strong
ECK120011502	NarL	narL	ECK120000326	frdC	-	Strong
ECK120011502	NarL	narL	ECK120000327	frdD	-	Strong
ECK120011502	NarL	narL	ECK120000350	fumB	-	Weak
ECK120011502	NarL	narL	ECK120000461	hyaA	-	Weak
ECK120011502	NarL	narL	ECK120000462	hyaB	-	Weak
ECK120011502	NarL	narL	ECK120000463	hyaC	-	Weak
ECK120011502	NarL	narL	ECK120000464	hyaD	-	Weak
ECK120011502	NarL	narL	ECK120000465	hyaE	-	Weak
ECK120011502	NarL	narL	ECK120000466	hyaF	-	Weak
ECK120011502	NarL	narL	ECK120000631	narG	+	Confirmed
ECK120011502	NarL	narL	ECK120000632	narH	+	Confirmed
ECK120011502	NarL	narL	ECK120000633	narI	+	Confirmed
ECK120011502	NarL	narL	ECK120000634	narJ	+	Confirmed
ECK120011502	NarL	narL	ECK120000635	narK	+	Confirmed
ECK120011502	NarL	narL	ECK120000646	nirB	+	Confirmed
ECK120011502	NarL	narL	ECK120000647	nirC	+	Confirmed
ECK120011502	NarL	narL	ECK120000648	nirD	+	Confirmed
ECK120011502	NarL	narL	ECK120000661	ogt	+	Confirmed
ECK120011502	NarL	narL	ECK120000693	pflB	-	Strong
ECK120011502	NarL	narL	ECK120000745	poxB	+	Strong
ECK120011502	NarL	narL	ECK120001108	ompW	-	Strong
ECK120011502	NarL	narL	ECK120001203	dcuA	-	Strong
ECK120011502	NarL	narL	ECK120001205	fdnG	+	Confirmed
ECK120011502	NarL	narL	ECK120001206	fdnH	+	Confirmed
ECK120011502	NarL	narL	ECK120001207	fdnI	+	Confirmed
ECK120011502	NarL	narL	ECK120001233	focA	-	Strong
ECK120011502	NarL	narL	ECK120001337	ubiC	-	Weak
ECK120011502	NarL	narL	ECK120001338	ubiA	-	Weak
ECK120011502	NarL	narL	ECK120001371	cydD	+	Weak
ECK120011502	NarL	narL	ECK120001473	nikR	-	Weak
ECK120011502	NarL	narL	ECK120001707	nuoM	+	Weak
ECK120011502	NarL	narL	ECK120001708	nuoF	+	Weak
ECK120011502	NarL	narL	ECK120001715	nrfA	+	Confirmed
ECK120011502	NarL	narL	ECK120001715	nrfA	-	Confirmed
ECK120011502	NarL	narL	ECK120001733	hybA	-	Weak
ECK120011502	NarL	narL	ECK120001734	hybB	-	Weak
ECK120011502	NarL	narL	ECK120001735	hybC	-	Weak
ECK120011502	NarL	narL	ECK120001736	hybD	-	Weak
ECK120011502	NarL	narL	ECK120001737	hybE	-	Weak
ECK120011502	NarL	narL	ECK120001738	hybF	-	Weak
ECK120011502	NarL	narL	ECK120001739	hybG	-	Weak
ECK120011502	NarL	narL	ECK120001747	torA	-	Weak
ECK120011502	NarL	narL	ECK120001748	torC	-	Weak
ECK120011502	NarL	narL	ECK120001872	nrfB	+	Confirmed
ECK120011502	NarL	narL	ECK120001872	nrfB	-	Confirmed
ECK120011502	NarL	narL	ECK120001873	nrfC	+	Confirmed
ECK120011502	NarL	narL	ECK120001873	nrfC	-	Confirmed
ECK120011502	NarL	narL	ECK120001874	nrfD	+	Confirmed
ECK120011502	NarL	narL	ECK120001874	nrfD	-	Confirmed
ECK120011502	NarL	narL	ECK120001875	nrfE	+	Confirmed
ECK120011502	NarL	narL	ECK120001875	nrfE	-	Confirmed
ECK120011502	NarL	narL	ECK120001876	nrfF	+	Confirmed
ECK120011502	NarL	narL	ECK120001876	nrfF	-	Confirmed
ECK120011502	NarL	narL	ECK120001877	nrfG	+	Confirmed
ECK120011502	NarL	narL	ECK120001877	nrfG	-	Confirmed
ECK120011502	NarL	narL	ECK120001965	ccmH	-	Strong
ECK120011502	NarL	narL	ECK120001966	ccmG	-	Strong
ECK120011502	NarL	narL	ECK120001967	ccmF	-	Strong
ECK120011502	NarL	narL	ECK120001968	ccmE	-	Strong
ECK120011502	NarL	narL	ECK120001969	ccmC	-	Strong
ECK120011502	NarL	narL	ECK120001970	ccmB	-	Strong
ECK120011502	NarL	narL	ECK120001971	ccmA	-	Strong
ECK120011502	NarL	narL	ECK120001972	napC	-	Strong
ECK120011502	NarL	narL	ECK120001973	napB	-	Strong
ECK120011502	NarL	narL	ECK120001974	napH	-	Strong
ECK120011502	NarL	narL	ECK120001975	napG	-	Strong
ECK120011502	NarL	narL	ECK120001976	napA	-	Strong
ECK120011502	NarL	narL	ECK120001977	napF	-	Strong
ECK120011502	NarL	narL	ECK120001981	nikA	-	Weak
ECK120011502	NarL	narL	ECK120001982	nikB	-	Weak
ECK120011502	NarL	narL	ECK120001983	nikC	-	Weak
ECK120011502	NarL	narL	ECK120001984	nikD	-	Weak
ECK120011502	NarL	narL	ECK120001985	nikE	-	Weak
ECK120011502	NarL	narL	ECK120001988	nuoA	+	Weak
ECK120011502	NarL	narL	ECK120001989	nuoB	+	Weak
ECK120011502	NarL	narL	ECK120001990	nuoC	+	Weak
ECK120011502	NarL	narL	ECK120001991	nuoE	+	Weak
ECK120011502	NarL	narL	ECK120001992	nuoG	+	Weak
ECK120011502	NarL	narL	ECK120001993	nuoH	+	Weak
ECK120011502	NarL	narL	ECK120001994	nuoI	+	Weak
ECK120011502	NarL	narL	ECK120001995	nuoJ	+	Weak
ECK120011502	NarL	narL	ECK120001996	nuoK	+	Weak
ECK120011502	NarL	narL	ECK120001997	nuoL	+	Weak
ECK120011502	NarL	narL	ECK120001998	nuoN	+	Weak
ECK120011502	NarL	narL	ECK120002044	napD	-	Strong
ECK120011502	NarL	narL	ECK120002065	ccmD	-	Strong
ECK120011502	NarL	narL	ECK120002084	torD	-	Weak
ECK120011502	NarL	narL	ECK120002302	norW	-	Weak
ECK120011502	NarL	narL	ECK120002708	caiF	-	Weak
ECK120011502	NarL	narL	ECK120002946	citG	-	Weak
ECK120011502	NarL	narL	ECK120002947	citX	-	Weak
ECK120011502	NarL	narL	ECK120002948	citF	-	Weak
ECK120011502	NarL	narL	ECK120002949	citE	-	Weak
ECK120011502	NarL	narL	ECK120002950	citD	-	Weak
ECK120011502	NarL	narL	ECK120002951	citC	-	Weak
ECK120011502	NarL	narL	ECK120002952	dpiB	-	Weak
ECK120011502	NarL	narL	ECK120002953	dpiA	-	Weak
ECK120011502	NarL	narL	ECK120003056	hcr	+	Strong
ECK120011502	NarL	narL	ECK120003057	hcp	+	Strong
ECK120011502	NarL	narL	ECK120003380	ydeP	+	Strong
ECK120011502	NarL	narL	ECK120003434	ynfE	-	Strong
ECK120011502	NarL	narL	ECK120003435	ynfF	-	Strong
ECK120011502	NarL	narL	ECK120003436	ynfG	-	Strong
ECK120011502	NarL	narL	ECK120003437	ynfH	-	Strong
ECK120011502	NarL	narL	ECK120003438	dmsD	-	Strong
ECK120011502	NarL	narL	ECK120003486	ydhT	-	Confirmed
ECK120011502	NarL	narL	ECK120003487	ydhU	-	Confirmed
ECK120011502	NarL	narL	ECK120003488	ydhX	-	Confirmed
ECK120011502	NarL	narL	ECK120003489	ydhW	-	Confirmed
ECK120011502	NarL	narL	ECK120003490	ydhV	-	Confirmed
ECK120011502	NarL	narL	ECK120003491	ydhY	-	Confirmed
ECK120011502	NarL	narL	ECK120003569	yoaG	+	Strong
ECK120011502	NarL	narL	ECK120003570	yeaR	+	Strong
ECK120011502	NarL	narL	ECK120003978	norV	-	Weak
ECK120011502	NarL	narL	ECK120004114	hybO	-	Weak
ECK120011502	NarL	narL	ECK120004323	dcuR	-	Strong
ECK120011502	NarL	narL	ECK120004324	dcuS	-	Strong
ECK120011502	NarL	narL	ECK120004361	ytfE	+	Weak
ECK120011502	NarL	narL	ECK125303716	narS	+	Confirmed
ECK120011508	NarP	narP	ECK120000183	cysG	+	Confirmed
ECK120011508	NarP	narP	ECK120000279	fdhF	+	Weak
ECK120011508	NarP	narP	ECK120000461	hyaA	-	Weak
ECK120011508	NarP	narP	ECK120000462	hyaB	-	Weak
ECK120011508	NarP	narP	ECK120000463	hyaC	-	Weak
ECK120011508	NarP	narP	ECK120000464	hyaD	-	Weak
ECK120011508	NarP	narP	ECK120000465	hyaE	-	Weak
ECK120011508	NarP	narP	ECK120000466	hyaF	-	Weak
ECK120011508	NarP	narP	ECK120000646	nirB	+	Confirmed
ECK120011508	NarP	narP	ECK120000647	nirC	+	Confirmed
ECK120011508	NarP	narP	ECK120000648	nirD	+	Confirmed
ECK120011508	NarP	narP	ECK120000745	poxB	+	Weak
