mg_tu_id,mg_tss,mg_tss_strand,strain_id,strain_tss,strain_tss_strand,strain_name,strain_tu_length
ECK120009333,3532679,1,NC_002695.1,4244873,1,O157:H7,1761
ECK120009334,358773,1,NC_002695.1,415549,1,O157:H7,2463
ECK120009336,2543557,-1,NC_002695.1,3262103,-1,O157:H7,4885
ECK120009337,2876368,-1,NC_002695.1,3593757,-1,O157:H7,3134
ECK120009338,2513009,1,NC_002695.1,3241142,1,O157:H7,1235
ECK120009316,3109175,-1,NC_002695.1,3848614,-1,O157:H7,2155
ECK120009312,4436629,-1,NC_002695.1,5290085,-1,O157:H7,2007
ECK120009343,4299407,-1,NC_002695.1,5149863,-1,O157:H7,2229
ECK120009296,1688440,-1,NC_002695.1,2286506,-1,O157:H7,1735
ECK120009286,3305860,-1,NC_002695.1,4047070,-1,O157:H7,1287
ECK120009318,2339539,1,NC_002695.1,3065309,1,O157:H7,750
ECK120009287,4404664,1,NC_002695.1,5258390,1,O157:H7,1321
ECK120009317,3267093,-1,NC_002695.1,3997914,-1,O157:H7,8808
ECK120009177,2707196,-1,NC_002695.1,3424720,-1,O157:H7,2861
ECK120008986,2552241,1,NC_002695.1,3275344,1,O157:H7,1883
ECK120008975,4467347,-1,NC_002695.1,5321822,-1,O157:H7,1063
ECK120008976,1908792,-1,NC_002695.1,2510452,-1,O157:H7,169
ECK120008978,1161647,-1,NC_002695.1,1518420,-1,O157:H7,2322
ECK120008979,3880150,-1,NC_002695.1,4663765,-1,O157:H7,2618
ECK120008980,1764418,-1,NC_002695.1,2358585,-1,O157:H7,5544
ECK120008981,2313084,1,NC_002695.1,3046071,1,O157:H7,92
ECK120008983,4128558,-1,NC_002695.1,4934960,-1,O157:H7,480
ECK120008984,4128529,-1,NC_002695.1,4934960,-1,O157:H7,451
ECK120008985,4128466,-1,NC_002695.1,4934960,-1,O157:H7,388
ECK120008987,2553205,1,NC_002695.1,3276308,1,O157:H7,919
ECK120009003,4287595,-1,NC_002695.1,5136401,-1,O157:H7,4343
ECK120008989,771202,1,NC_002695.1,855705,1,O157:H7,2982
ECK120008990,771213,1,NC_002695.1,855716,1,O157:H7,2971
ECK120008993,3204175,-1,NC_002695.1,3942838,-1,O157:H7,865
ECK120008994,3384602,1,NC_002695.1,4119839,1,O157:H7,571
ECK120008996,2427849,-1,NC_002695.1,3149907,-1,O157:H7,4113
ECK120008997,1866815,1,NC_002695.1,2468420,1,O157:H7,3423
ECK120008998,3418972,1,NC_002695.1,4153976,1,O157:H7,4223
ECK120008999,1563107,-1,NC_002695.1,2078355,-1,O157:H7,5994
ECK120009002,1074026,-1,NC_002695.1,1309331,-1,O157:H7,5515
ECK120009174,85420,1,NC_002695.1,90025,1,O157:H7,2428
ECK120009176,3491648,-1,NC_002695.1,4210172,-1,O157:H7,1382
ECK120009326,4016391,1,NC_002695.1,4812700,1,O157:H7,801
ECK120009288,4414247,1,NC_002695.1,5267974,1,O157:H7,1653
ECK120009289,3653936,1,NC_002695.1,4387049,1,O157:H7,1277
ECK120009290,1037710,1,NC_002695.1,1216830,1,O157:H7,4211
ECK120009388,354884,1,NC_002695.1,411863,1,O157:H7,2570
ECK120009374,3599762,-1,NC_002695.1,4317799,-1,O157:H7,1207
ECK120009389,1298413,-1,NC_002695.1,1739489,-1,O157:H7,2967
ECK120009390,4287671,1,NC_002695.1,5140820,1,O157:H7,6468
ECK120009391,17458,1,NC_002695.1,16126,1,O157:H7,2162
ECK120009392,4325206,-1,NC_002695.1,5169198,-1,O157:H7,10855
ECK120009394,1262177,-1,NC_002695.1,1706777,-1,O157:H7,1282
ECK120009396,2634107,-1,NC_002695.1,3347048,-1,O157:H7,3201
ECK120009397,3933322,1,NC_002695.1,4726766,1,O157:H7,5897
ECK120009398,2137583,-1,NC_002695.1,2807442,-1,O157:H7,5516
ECK120009399,4100566,-1,NC_002695.1,4899451,-1,O157:H7,1075
ECK120009375,3597755,-1,NC_002695.1,4311209,-1,O157:H7,5031
ECK120009345,2850627,1,NC_002695.1,3574311,1,O157:H7,3694
ECK120009357,624831,1,NC_002695.1,706301,1,O157:H7,4882
ECK120009346,4330320,1,NC_002695.1,5184769,1,O157:H7,1684
ECK120009347,1277777,-1,NC_002695.1,1720525,-1,O157:H7,2598
ECK120009348,1547372,1,NC_002695.1,2068794,1,O157:H7,4619
ECK120009349,1165992,1,NC_002695.1,1525099,1,O157:H7,1397
ECK120009351,4368432,-1,NC_002695.1,5221295,-1,O157:H7,1588
ECK120009352,2263597,-1,NC_002695.1,2994648,-1,O157:H7,3878
ECK120009353,1787161,-1,NC_002695.1,2384448,-1,O157:H7,2427
ECK120009818,2857019,1,NC_002695.1,3580703,1,O157:H7,2635
ECK120009354,612667,-1,NC_002695.1,691115,-1,O157:H7,3208
ECK120009386,990414,-1,NC_002695.1,1118625,-1,O157:H7,1260
ECK120009385,2710357,1,NC_002695.1,3430730,1,O157:H7,1685
ECK120009382,3152075,1,NC_002695.1,3892432,1,O157:H7,1348
ECK120009381,1619093,1,NC_002695.1,2143505,1,O157:H7,1114
ECK120009291,1986238,-1,NC_002695.1,2583706,-1,O157:H7,3684
ECK120009292,412529,-1,NC_002695.1,473281,-1,O157:H7,1232
ECK120009293,771170,1,NC_002695.1,855673,1,O157:H7,3014
ECK120009294,451653,-1,NC_002695.1,512868,-1,O157:H7,4838
ECK120009297,1686709,-1,NC_002695.1,2284986,-1,O157:H7,1524
ECK120009311,3485953,1,NC_002695.1,4205859,1,O157:H7,839
ECK120009299,1195008,1,NC_002695.1,1616733,1,O157:H7,1365
ECK120009300,3384313,-1,NC_002695.1,4118567,-1,O157:H7,983
ECK120009303,3490221,-1,NC_002695.1,4208866,-1,O157:H7,1261
ECK120009304,3927129,1,NC_002695.1,4720573,1,O157:H7,1018
ECK120009305,3927031,-1,NC_002695.1,4719989,-1,O157:H7,486
ECK120008974,4467279,-1,NC_002695.1,5321822,-1,O157:H7,995
ECK120009307,329361,-1,NC_002695.1,373240,-1,O157:H7,3785
ECK120009309,809302,1,NC_002695.1,931668,1,O157:H7,3645
ECK120009310,4361963,-1,NC_002695.1,5214847,-1,O157:H7,1567
ECK120009341,3245002,1,NC_002695.1,3984634,1,O157:H7,1520
ECK120009344,2850461,-1,NC_002695.1,3566162,-1,O157:H7,7983
ECK120009178,141279,-1,NC_002695.1,143173,-1,O157:H7,2478
ECK120009387,1901933,1,NC_002695.1,2503762,1,O157:H7,2813
ECK120009376,2978951,-1,NC_002695.1,3700038,-1,O157:H7,1314
ECK120009377,2978950,1,NC_002695.1,3701351,1,O157:H7,1006
ECK120009378,1699228,-1,NC_002695.1,2297765,-1,O157:H7,1092
ECK120009379,4114499,-1,NC_002695.1,4913685,-1,O157:H7,773
ECK120009380,2250806,1,NC_002695.1,2985785,1,O157:H7,891
ECK120009308,329421,1,NC_002695.1,377085,1,O157:H7,2075
ECK120009006,17317,1,NC_002695.1,15985,1,O157:H7,2303
ECK120009039,3606422,1,NC_002695.1,4325669,1,O157:H7,2227
ECK120009038,1942634,1,NC_002695.1,2544465,1,O157:H7,1565
ECK120009127,4109907,1,NC_002695.1,4909866,1,O157:H7,823
ECK120009128,922676,-1,NC_002695.1,1053441,-1,O157:H7,310
ECK120009130,4051943,1,NC_002695.1,4847893,1,O157:H7,1475
ECK120009132,1757383,1,NC_002695.1,2357095,1,O157:H7,274
ECK120009133,3960647,1,NC_002695.1,4754053,1,O157:H7,2051
ECK120009134,2082728,1,NC_002695.1,2755235,1,O157:H7,1455
ECK120009135,2716738,1,NC_002695.1,3436935,1,O157:H7,706
ECK120009136,2520776,-1,NC_002695.1,3247739,-1,O157:H7,1566
ECK120009046,1020187,-1,NC_002695.1,1148484,-1,O157:H7,1174
ECK120009043,366358,-1,NC_002695.1,417916,-1,O157:H7,5218
ECK120009400,1936376,-1,NC_002695.1,2536670,-1,O157:H7,1537
ECK120008956,1258542,-1,NC_002695.1,1702603,-1,O157:H7,1821
ECK120008945,710829,-1,NC_002695.1,790142,-1,O157:H7,711
ECK120008946,711521,-1,NC_002695.1,790142,-1,O157:H7,1403
ECK120008947,710723,-1,NC_002695.1,790142,-1,O157:H7,605
ECK120008948,2060941,-1,NC_002695.1,2729435,-1,O157:H7,977
ECK120008950,2019595,1,NC_002695.1,2644141,1,O157:H7,4083
ECK120008951,3683498,-1,NC_002695.1,4424299,-1,O157:H7,1337
ECK120008953,3373620,-1,NC_002695.1,4104261,-1,O157:H7,4606
ECK120008954,1671327,1,NC_002695.1,2271129,1,O157:H7,393
ECK120008955,4368603,1,NC_002695.1,5223054,1,O157:H7,537
ECK120008957,1257882,-1,NC_002695.1,1702603,-1,O157:H7,1161
ECK120008943,4376794,1,NC_002695.1,5231075,1,O157:H7,398
ECK120009126,4377745,-1,NC_002695.1,5231470,-1,O157:H7,556
ECK120009138,4274080,1,NC_002695.1,5127226,1,O157:H7,582
ECK120009125,255776,-1,NC_002695.1,292146,-1,O157:H7,1517
ECK120009123,2520730,-1,NC_002695.1,3247739,-1,O157:H7,1521
ECK120009155,848198,-1,NC_002695.1,970048,-1,O157:H7,2456
ECK120009157,3955235,1,NC_002695.1,4748681,1,O157:H7,1888
ECK120009142,3278703,-1,NC_002695.1,4017091,-1,O157:H7,847
ECK120009158,700352,-1,NC_002695.1,779597,-1,O157:H7,778
ECK120009159,2737579,1,NC_002695.1,3457698,1,O157:H7,1361
ECK120009160,3311326,-1,NC_002695.1,4051496,-1,O157:H7,2327
ECK120009161,1799763,-1,NC_002695.1,2399076,-1,O157:H7,400
ECK120009163,3311786,-1,NC_002695.1,4051496,-1,O157:H7,2787
ECK120009164,1946016,-1,NC_002695.1,2546147,-1,O157:H7,1799
ECK120009165,2959011,-1,NC_002695.1,3678396,-1,O157:H7,3015
ECK120009167,1995406,-1,NC_002695.1,2615145,-1,O157:H7,2532
ECK120008960,2662199,-1,NC_002695.1,3380218,-1,O157:H7,2636
ECK120009169,755404,1,NC_002695.1,832049,1,O157:H7,3046
ECK120009139,4274092,1,NC_002695.1,5127238,1,O157:H7,570
ECK120009111,4368432,-1,NC_002695.1,5219923,-1,O157:H7,2960
ECK120009124,1498743,1,NC_002695.1,2016252,1,O157:H7,734
ECK120009112,622258,1,NC_002695.1,703914,1,O157:H7,1292
ECK120009113,622253,1,NC_002695.1,703909,1,O157:H7,1297
ECK120009114,2942696,1,NC_002695.1,3665096,1,O157:H7,204
ECK120009116,3318297,-1,NC_002695.1,4051496,-1,O157:H7,9299
ECK120009117,3853337,1,NC_002695.1,4643812,1,O157:H7,352
ECK120009118,3296349,1,NC_002695.1,4038847,1,O157:H7,635
ECK120009119,4439286,-1,NC_002695.1,5294171,-1,O157:H7,578
ECK120009121,49799,1,NC_002695.1,54213,1,O157:H7,503
ECK120009143,3281889,1,NC_002695.1,4023429,1,O157:H7,5136
ECK120009153,235934,1,NC_002695.1,239484,1,O157:H7,864
ECK120008961,2791172,1,NC_002695.1,3513359,1,O157:H7,4481
ECK120008965,1007672,1,NC_002695.1,1137143,1,O157:H7,4199
ECK120008940,3882562,-1,NC_002695.1,4666381,-1,O157:H7,2414
ECK120008971,3058549,-1,NC_002695.1,3794700,-1,O157:H7,1370
ECK120008973,4467275,-1,NC_002695.1,5321822,-1,O157:H7,991
ECK120009040,1942661,-1,NC_002695.1,2543482,-1,O157:H7,1010
ECK120009019,1263676,1,NC_002695.1,1709558,1,O157:H7,3251
ECK120009007,4330407,1,NC_002695.1,5184856,1,O157:H7,1597
ECK120009008,1556046,-1,NC_002695.1,2077069,-1,O157:H7,220
ECK120009009,102742,1,NC_002695.1,107347,1,O157:H7,1243
ECK120009010,622192,-1,NC_002695.1,701040,-1,O157:H7,2808
ECK120009011,2665401,1,NC_002695.1,3385902,1,O157:H7,1314
ECK120009012,2788927,1,NC_002695.1,3511114,1,O157:H7,6726
ECK120009013,1109257,1,NC_002695.1,1468398,1,O157:H7,4303
ECK120009014,2599014,-1,NC_002695.1,3313898,-1,O157:H7,1211
ECK120009018,1889807,-1,NC_002695.1,2489846,-1,O157:H7,1790
ECK120009020,1263583,1,NC_002695.1,1709465,1,O157:H7,1387
ECK120009005,4128636,1,NC_002695.1,4935518,1,O157:H7,3820
ECK120009021,4223652,-1,NC_002695.1,5031205,-1,O157:H7,848
ECK120009023,703840,1,NC_002695.1,783863,1,O157:H7,2125
ECK120009029,182447,1,NC_002695.1,186646,1,O157:H7,1173
ECK120009032,3578818,-1,NC_002695.1,4296876,-1,O157:H7,1196
ECK120009034,3578880,-1,NC_002695.1,4296876,-1,O157:H7,1258
ECK120009035,2823819,-1,NC_002695.1,3546067,-1,O157:H7,1679
ECK120009036,792177,-1,NC_002695.1,871669,-1,O157:H7,4380
ECK120008939,3882590,-1,NC_002695.1,4666381,-1,O157:H7,2442
ECK120008938,3882733,-1,NC_002695.1,4666381,-1,O157:H7,2585
ECK120008937,3428940,-1,NC_002695.1,4158376,-1,O157:H7,5577
ECK120008936,3429047,-1,NC_002695.1,4158376,-1,O157:H7,5683
ECK120008966,141263,-1,NC_002695.1,143173,-1,O157:H7,2462
ECK120008967,890892,1,NC_002695.1,1016179,1,O157:H7,2541
ECK120008968,891876,1,NC_002695.1,1017163,1,O157:H7,1557
ECK120008969,3665839,-1,NC_002695.1,4407050,-1,O157:H7,924
ECK120008970,222714,-1,NC_002695.1,223443,-1,O157:H7,2601
ECK120008944,4448428,1,NC_002695.1,5303908,1,O157:H7,614
ECK120008942,1842308,1,NC_002695.1,2441820,1,O157:H7,1406
ECK120008972,368519,1,NC_002695.1,427119,1,O157:H7,6362
ECK120008925,2716523,-1,NC_002695.1,3436263,-1,O157:H7,457
ECK120008914,1832044,-1,NC_002695.1,2425467,-1,O157:H7,6089
ECK120008916,2800656,1,NC_002695.1,3524806,1,O157:H7,3805
ECK120008964,4611153,1,NC_002695.1,5469199,1,O157:H7,848
ECK120008917,4105785,1,NC_002695.1,4905745,1,O157:H7,594
ECK120008919,4043377,1,NC_002695.1,4839329,1,O157:H7,667
ECK120008921,940878,1,NC_002695.1,1071990,1,O157:H7,4018
ECK120008922,816914,1,NC_002695.1,939279,1,O157:H7,2833
ECK120008923,1157766,1,NC_002695.1,1516861,1,O157:H7,1536
ECK120008924,1157626,1,NC_002695.1,1516721,1,O157:H7,1676
ECK120008927,4035239,1,NC_002695.1,4831359,1,O157:H7,5399
ECK120008941,3882348,-1,NC_002695.1,4666381,-1,O157:H7,2200
ECK120008929,3941516,1,NC_002695.1,4734960,1,O157:H7,5551
ECK120008930,3941633,1,NC_002695.1,4735077,1,O157:H7,5434
ECK120008934,223485,1,NC_002695.1,226815,1,O157:H7,5389
ECK120008935,223593,1,NC_002695.1,4158673,-1,O157:H7,5280
ECK120008918,4042391,1,NC_002695.1,4838343,1,O157:H7,1653
ECK120009817,890776,-1,NC_002695.1,1015783,-1,O157:H7,280
ECK125158019,3853023,-1,NC_002695.1,4643310,-1,O157:H7,188
ECK120009815,2804755,1,NC_002695.1,3528906,1,O157:H7,3369
ECK120034162,2908018,-1,NC_002695.1,3629042,-1,O157:H7,1375
ECK120034160,2867654,-1,NC_002695.1,3587082,-1,O157:H7,1095
ECK125285347,4073663,-1,NC_002695.1,4867087,-1,O157:H7,3147
ECK125285346,4074641,1,NC_002695.1,4871212,1,O157:H7,813
ECK125285345,4073606,-1,NC_002695.1,4867087,-1,O157:H7,3090
ECK125285344,1774571,1,NC_002695.1,2374283,1,O157:H7,873
ECK125285342,4073634,-1,NC_002695.1,4867087,-1,O157:H7,3118
ECK125285341,4073596,-1,NC_002695.1,4867087,-1,O157:H7,3080
ECK125257181,926043,-1,NC_002695.1,1056920,-1,O157:H7,200
ECK125257180,1105201,1,NC_002695.1,1464343,1,O157:H7,1152
ECK125257179,84298,1,NC_002695.1,88903,1,O157:H7,1014
ECK125257178,1105803,1,NC_002695.1,1464945,1,O157:H7,550
ECK125257177,1105201,1,NC_002695.1,1464343,1,O157:H7,2575
ECK125257176,3340102,-1,NC_002695.1,4079316,-1,O157:H7,3139
ECK125257174,3340132,-1,NC_002695.1,4079316,-1,O157:H7,3169
ECK125257173,913845,-1,NC_002695.1,1040443,-1,O157:H7,4514
ECK125241006,2710165,-1,NC_002695.1,3427707,-1,O157:H7,2831
ECK125241003,2710230,-1,NC_002695.1,3427707,-1,O157:H7,2896
ECK125241000,2710339,-1,NC_002695.1,3427707,-1,O157:H7,3005
ECK125240997,2710393,-1,NC_002695.1,3427707,-1,O157:H7,3059
ECK125230248,1996906,1,NC_002695.1,2619177,1,O157:H7,151
ECK125230247,3333516,-1,NC_002695.1,4072934,-1,O157:H7,2934
ECK125230246,1996910,-1,NC_002695.1,2618381,-1,O157:H7,800
ECK125230245,1996893,-1,NC_002695.1,2618381,-1,O157:H7,783
ECK125165387,957579,1,NC_002695.1,1087222,1,O157:H7,1162
ECK125136341,2819373,-1,NC_002695.1,3542889,-1,O157:H7,412
ECK125230242,2966121,-1,NC_002695.1,3687466,-1,O157:H7,1055
ECK125230241,3246618,1,NC_002695.1,3986250,1,O157:H7,810
ECK125230240,2797085,-1,NC_002695.1,3518524,-1,O157:H7,748
ECK125203409,454210,-1,NC_002695.1,518123,-1,O157:H7,2140
ECK125203408,1351121,-1,NC_002695.1,1850956,-1,O157:H7,870
ECK125203407,3405172,1,NC_002695.1,4140132,1,O157:H7,2130
ECK125203406,208326,1,NC_002695.1,211669,1,O157:H7,1254
ECK125203405,146754,-1,NC_002695.1,150686,-1,O157:H7,440
ECK125203404,2840942,1,NC_002695.1,3564661,1,O157:H7,1472
ECK125203403,3785195,-1,NC_002695.1,4529474,-1,O157:H7,2553
ECK125203402,2193758,1,NC_002695.1,2869488,1,O157:H7,2608
ECK125199573,2914318,-1,NC_002695.1,3633816,-1,O157:H7,2901
ECK125199572,2913700,-1,NC_002695.1,3633816,-1,O157:H7,2283
ECK125165941,790463,-1,NC_002695.1,872703,-1,O157:H7,1632
ECK125165940,792086,-1,NC_002695.1,872703,-1,O157:H7,3255
ECK125165939,792081,-1,NC_002695.1,872487,-1,O157:H7,3466
ECK125165938,792086,-1,NC_002695.1,873855,-1,O157:H7,2103
ECK125165937,792081,-1,NC_002695.1,873712,-1,O157:H7,2241
ECK125165936,792086,-1,NC_002695.1,874911,-1,O157:H7,1047
ECK125165935,792081,-1,NC_002695.1,874184,-1,O157:H7,1769
ECK125165934,2716506,-1,NC_002695.1,3436263,-1,O157:H7,440
ECK125165933,1958747,-1,NC_002695.1,2560371,-1,O157:H7,306
ECK125165932,1340186,1,NC_002695.1,1840893,1,O157:H7,1541
ECK125165388,2982208,-1,NC_002695.1,3702344,-1,O157:H7,2265
ECK125230244,1996880,1,NC_002695.1,2619151,1,O157:H7,177
ECK125165386,406355,1,NC_002695.1,466134,1,O157:H7,1750
ECK125165385,4366951,-1,NC_002695.1,5219923,-1,O157:H7,1479
ECK125165384,2269811,1,NC_002695.1,3004740,1,O157:H7,735
ECK125165381,3382173,1,NC_002695.1,4117409,1,O157:H7,1144
ECK125165380,3380698,1,NC_002695.1,4115934,1,O157:H7,1480
ECK125165379,2599806,1,NC_002695.1,3315901,1,O157:H7,672
ECK125162177,3018950,1,NC_002695.1,3757101,1,O157:H7,1571
ECK125162171,4352549,1,NC_002695.1,5206999,1,O157:H7,532
ECK125162170,4539928,-1,NC_002695.1,5391522,-1,O157:H7,3313
ECK125162169,3373620,-1,NC_002695.1,4107930,-1,O157:H7,937
ECK125162168,1440831,-1,NC_002695.1,1973283,-1,O157:H7,5050
ECK125162166,1151575,1,NC_002695.1,1510670,1,O157:H7,312
ECK125160645,1726021,1,NC_002695.1,2325747,1,O157:H7,2223
ECK125158017,2089965,1,NC_002695.1,2762030,1,O157:H7,175
ECK125160643,1064037,-1,NC_002695.1,1240905,-1,O157:H7,1486
ECK125160640,1880800,-1,NC_002695.1,2481725,-1,O157:H7,679
ECK125160639,192814,1,NC_002695.1,196158,1,O157:H7,684
ECK125158025,4021909,1,NC_002695.1,4818218,1,O157:H7,1628
ECK125158024,3966162,1,NC_002695.1,4759568,1,O157:H7,714
ECK125158023,3950290,1,NC_002695.1,4743734,1,O157:H7,181
ECK125158022,3950218,1,NC_002695.1,4743662,1,O157:H7,253
ECK125158020,3888411,1,NC_002695.1,4677120,1,O157:H7,98
ECK125158018,3577645,-1,NC_002695.1,4296260,-1,O157:H7,639
ECK120034163,2909713,-1,NC_002695.1,3629042,-1,O157:H7,3070
ECK120034161,2867724,-1,NC_002695.1,3587082,-1,O157:H7,1165
ECK120011079,3490851,-1,NC_002695.1,4210172,-1,O157:H7,585
ECK125165383,2278397,-1,NC_002695.1,3012823,-1,O157:H7,504
ECK125160780,1511599,1,NC_002695.1,2027362,1,O157:H7,5403
ECK125158016,1323108,-1,NC_002695.1,1823995,-1,O157:H7,133
ECK125158014,83735,-1,NC_002695.1,88181,-1,O157:H7,161
ECK125146693,1688440,-1,NC_002695.1,2284986,-1,O157:H7,3255
ECK125145765,160751,-1,NC_002695.1,163508,-1,O157:H7,1565
ECK125145764,3336833,-1,NC_002695.1,4077588,-1,O157:H7,1598
ECK125145762,4591367,-1,NC_002695.1,5446793,-1,O157:H7,2238
ECK125145760,4019978,1,NC_002695.1,4816287,1,O157:H7,251
ECK125145759,1015657,1,NC_002695.1,1145128,1,O157:H7,267
ECK125142007,1862240,1,NC_002695.1,2463842,1,O157:H7,1526
ECK125142006,1862247,1,NC_002695.1,2463849,1,O157:H7,1519
ECK125142005,1686654,-1,NC_002695.1,2284986,-1,O157:H7,1469
ECK125141551,84154,1,NC_002695.1,88759,1,O157:H7,1158
ECK125140835,2053566,1,NC_002695.1,2723041,1,O157:H7,1392
ECK125230243,2965254,-1,NC_002695.1,3686720,-1,O157:H7,934
ECK125140834,2719931,1,NC_002695.1,3440129,1,O157:H7,2683
ECK125140830,1996857,-1,NC_002695.1,2618381,-1,O157:H7,747
ECK125140829,1996867,-1,NC_002695.1,2618381,-1,O157:H7,757
ECK125140828,1996917,-1,NC_002695.1,2618381,-1,O157:H7,807
ECK125140827,1563249,-1,NC_002695.1,2078355,-1,O157:H7,6136
ECK125140826,1563201,-1,NC_002695.1,2078355,-1,O157:H7,6088
ECK125140825,1482904,-1,NC_002695.1,1998085,-1,O157:H7,649
ECK125140764,853064,-1,NC_002695.1,977031,-1,O157:H7,339
ECK125138146,2819370,-1,NC_002695.1,3542889,-1,O157:H7,409
ECK125136343,2819189,-1,NC_002695.1,3542889,-1,O157:H7,228
ECK125136342,2819198,-1,NC_002695.1,3542889,-1,O157:H7,237
ECK125158012,2755586,1,NC_002695.1,3475595,1,O157:H7,369
ECK125140833,4223505,1,NC_002695.1,5031906,1,O157:H7,4006
ECK120009605,3192002,-1,NC_002695.1,3931245,-1,O157:H7,286
ECK125136340,3785187,1,NC_002695.1,4532019,1,O157:H7,3873
ECK125136337,1986148,-1,NC_002695.1,2583706,-1,O157:H7,3594
ECK125135011,4256502,-1,NC_002695.1,5107225,-1,O157:H7,2459
ECK125135788,1996897,-1,NC_002695.1,2618381,-1,O157:H7,787
ECK125136335,1344510,-1,NC_002695.1,1844303,-1,O157:H7,913
ECK125135744,1862464,-1,NC_002695.1,2463618,-1,O157:H7,448
ECK125095421,313285,-1,NC_002695.1,347999,-1,O157:H7,143
ECK125135688,1624559,-1,NC_002695.1,2150000,-1,O157:H7,454
ECK125135682,1582554,-1,NC_002695.1,2100877,-1,O157:H7,2921
ECK125135647,1440846,-1,NC_002695.1,1973283,-1,O157:H7,5065
ECK125135568,1189940,-1,NC_002695.1,1610041,-1,O157:H7,1624
ECK125135560,1169019,1,NC_002695.1,1528143,1,O157:H7,311
ECK125135065,4256457,1,NC_002695.1,5109639,1,O157:H7,548
ECK125135012,1063828,-1,NC_002695.1,1240905,-1,O157:H7,1278
ECK125135010,3658054,-1,NC_002695.1,4400121,-1,O157:H7,68
ECK125109850,2315975,1,NC_002695.1,3048962,1,O157:H7,852
ECK125135009,4235872,1,NC_002695.1,5089146,1,O157:H7,3858
ECK125135008,3343299,1,NC_002695.1,4085652,1,O157:H7,1370
ECK125135006,3342010,1,NC_002695.1,4084363,1,O157:H7,2659
ECK125135005,3340211,1,NC_002695.1,4082564,1,O157:H7,4458
ECK125135003,3471583,-1,NC_002695.1,4190051,-1,O157:H7,1438
ECK125134714,1610720,-1,NC_002695.1,2133142,-1,O157:H7,1491
ECK125134702,2815065,-1,NC_002695.1,3538376,-1,O157:H7,847
ECK125134700,3055759,1,NC_002695.1,3792888,1,O157:H7,524
ECK125134699,3055974,1,NC_002695.1,3793103,1,O157:H7,309
ECK125109849,4605752,-1,NC_002695.1,5463235,-1,O157:H7,877
ECK125122030,1315396,-1,NC_002695.1,1815688,-1,O157:H7,728
ECK125135007,3341719,1,NC_002695.1,4084072,1,O157:H7,2950
ECK125095423,2691340,-1,NC_002695.1,3411523,-1,O157:H7,183
ECK120009356,622234,-1,NC_002695.1,701040,-1,O157:H7,2850
ECK125109845,2908152,-1,NC_002695.1,3629042,-1,O157:H7,1509
ECK125109844,2907968,-1,NC_002695.1,3629042,-1,O157:H7,1325
ECK125109025,1842188,-1,NC_002695.1,2441375,-1,O157:H7,325
ECK125109843,3072735,-1,NC_002695.1,3807641,-1,O157:H7,2570
ECK125109842,3072735,-1,NC_002695.1,3808907,-1,O157:H7,1304
ECK125109841,3072648,-1,NC_002695.1,3807641,-1,O157:H7,2483
ECK125109840,3072648,-1,NC_002695.1,3808907,-1,O157:H7,1217
ECK125109028,174941,-1,NC_002695.1,177801,-1,O157:H7,1339
ECK125109027,174902,-1,NC_002695.1,177801,-1,O157:H7,1300
ECK125109846,1755617,1,NC_002695.1,2355329,1,O157:H7,1493
ECK125109026,4327079,1,NC_002695.1,5181527,1,O157:H7,3160
ECK125095459,4094385,-1,NC_002695.1,4893684,-1,O157:H7,937
ECK125108938,1848029,-1,NC_002695.1,2444449,-1,O157:H7,3092
ECK125108716,1622914,-1,NC_002695.1,2148712,-1,O157:H7,97
ECK125108715,1409129,1,NC_002695.1,1918601,1,O157:H7,120
ECK125095460,2587550,1,NC_002695.1,3303674,1,O157:H7,3158
ECK125095458,4284935,-1,NC_002695.1,5136401,-1,O157:H7,1682
ECK125095457,335739,1,NC_002695.1,387236,1,O157:H7,1049
ECK125095456,1907793,-1,NC_002695.1,2509056,-1,O157:H7,566
ECK125095430,3328864,-1,NC_002695.1,4071304,-1,O157:H7,58
ECK125095429,3000265,1,NC_002695.1,3738596,1,O157:H7,3703
ECK125095426,494817,1,NC_002695.1,560712,1,O157:H7,2177
ECK125109847,188655,-1,NC_002695.1,189464,-1,O157:H7,2677
ECK125109872,787670,-1,NC_002695.1,870715,-1,O157:H7,827
ECK125095422,4478384,1,NC_002695.1,5333881,1,O157:H7,505
ECK120035088,3659140,1,NC_002695.1,4401275,1,O157:H7,4387
ECK120049208,4486112,-1,NC_002695.1,5340031,-1,O157:H7,1672
ECK125095215,3245043,1,NC_002695.1,3984675,1,O157:H7,1479
ECK125095214,1400284,-1,NC_002695.1,1907880,-1,O157:H7,563
ECK125095213,3657800,1,NC_002695.1,4399935,1,O157:H7,1282
ECK120051398,3308086,-1,NC_002695.1,4048468,-1,O157:H7,2115
ECK120049215,652172,1,NC_002695.1,733527,1,O157:H7,2370
ECK120049214,652039,-1,NC_002695.1,727985,-1,O157:H7,5409
ECK120049213,3244843,-1,NC_002695.1,3981459,-1,O157:H7,3016
ECK120049212,3384470,-1,NC_002695.1,4118567,-1,O157:H7,1140
ECK120049210,3658062,1,NC_002695.1,4400197,1,O157:H7,5465
ECK120049209,4486101,-1,NC_002695.1,5340031,-1,O157:H7,1661
ECK120049207,4392736,1,NC_002695.1,5246461,1,O157:H7,209
ECK120035089,3659145,1,NC_002695.1,4401280,1,O157:H7,4382
