,TU,tss,best score,name,ID,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
2561,ECK120009455,3152014,,exbB,b3006,-3.2042682793473984,-5.270173852734082,-8.979296709154537,-11.968366173615337,-5.74337504686219,-9.810328909077962
2562,ECK120009382,3152075,,metC,b3008,-4.642583825218167,-1.6422031517071383,-9.291928725670738,-7.361589561578973,-8.743300965556498,-10.055318903621004
2563,ECK120027504,3153529,,yghB,b3009,-3.929720781493805,-5.7221589764771394,-13.31147864841313,-6.287475072649122,-6.632854521285689,-9.830651404329675
2564,ECK120027505,3155302,,yqhD,b3011,-6.503638808938102,-5.165462898645051,-9.28612695767798,-11.288022544675444,-7.293870423662841,-7.912061740402166
2565,ECK120027505,3155302,,dkgA,b3012,-6.503638808938102,-5.165462898645051,-9.28612695767798,-11.288022544675444,-7.293870423662841,-7.912061740402166
2566,ECK120027506,3156571,,dkgA,b3012,-5.414686628965942,-7.641966501629815,-9.163842541620005,-16.48024227114947,-7.204132248968954,-14.364741410722802
2567,ECK120027507,3157545,,yqhG,b3013,-5.441467390637883,-6.630365589951335,-11.038504799760934,-11.952835231584459,-5.629552412421904,-10.422265004074202
2568,ECK120027513,3168653,,mqsA,b3021,-7.396844609568379,-6.630365589951335,-9.068858370806792,-17.492365921993017,-8.2789953574254,-11.427468757354728
2569,ECK125095428,3168562,,mqsA,b3021,-6.101679440488354,-9.355117640671477,-9.010555551751512,-6.332780071502239,-5.807787551995562,-9.70817771065022
2570,ECK120027513,3168653,,mqsR,b3022,-7.396844609568379,-6.630365589951335,-9.068858370806792,-17.492365921993017,-8.2789953574254,-11.427468757354728
2571,ECK125095428,3168562,,mqsR,b3022,-6.101679440488354,-9.355117640671477,-9.010555551751512,-6.332780071502239,-5.807787551995562,-9.70817771065022
2572,ECK120016552,3169749,,qseB,b3025,-7.185835740143727,-5.892766646820556,-8.45831311127306,-11.781747274591266,-11.31514954547831,-11.664240231169552
2573,ECK120016558,3169801,,qseB,b3025,-8.13109560259252,-5.7221589764771394,-11.504493971588008,-11.438692317366566,-8.62194010855223,-11.888118922719324
2574,ECK120016552,3169749,,qseC,b3026,-7.185835740143727,-5.892766646820556,-8.45831311127306,-11.781747274591266,-11.31514954547831,-11.664240231169552
2575,ECK120016558,3169801,,qseC,b3026,-8.13109560259252,-5.7221589764771394,-11.504493971588008,-11.438692317366566,-8.62194010855223,-11.888118922719324
2576,ECK120021181,3172323,,ygiZ,b3027,-5.680508902157565,-7.305163631843084,-7.314298250376087,-12.883773567290161,-7.2688432880056855,-9.8309005178242
2577,ECK120027519,3178074,,tolC,b3035,-5.680508902157565,-3.7120292346875323,-5.411928160810998,-12.331271667304707,-6.265862610376025,-10.56664887163555
2578,ECK120035091,3178004,,tolC,b3035,-4.05620154654448,-7.801600518156976,-7.855762534510674,-9.737884374522636,-6.211641056209385,-9.853377559957396
2579,ECK120035092,3178012,,tolC,b3035,-7.653129121913936,-7.801600518156976,-5.4171424879549175,-7.178447996538988,-8.72857694856966,-9.853377559957396
2580,ECK120035093,3178062,,tolC,b3035,-4.207740943033848,-2.7050973577731687,-9.026193918810053,-16.081479366925965,-5.955707682072185,-9.788544120577793
2581,ECK120027519,3178074,,ygiB,b3037,-5.680508902157565,-3.7120292346875323,-5.411928160810998,-12.331271667304707,-6.265862610376025,-10.56664887163555
2582,ECK120035091,3178004,,ygiB,b3037,-4.05620154654448,-7.801600518156976,-7.855762534510674,-9.737884374522636,-6.211641056209385,-9.853377559957396
2583,ECK120035092,3178012,,ygiB,b3037,-7.653129121913936,-7.801600518156976,-5.4171424879549175,-7.178447996538988,-8.72857694856966,-9.853377559957396
2584,ECK120035093,3178062,,ygiB,b3037,-4.207740943033848,-2.7050973577731687,-9.026193918810053,-16.081479366925965,-5.955707682072185,-9.788544120577793
2585,ECK120027519,3178074,,ygiC,b3038,-5.680508902157565,-3.7120292346875323,-5.411928160810998,-12.331271667304707,-6.265862610376025,-10.56664887163555
2586,ECK120035091,3178004,,ygiC,b3038,-4.05620154654448,-7.801600518156976,-7.855762534510674,-9.737884374522636,-6.211641056209385,-9.853377559957396
2587,ECK120035092,3178012,,ygiC,b3038,-7.653129121913936,-7.801600518156976,-5.4171424879549175,-7.178447996538988,-8.72857694856966,-9.853377559957396
2588,ECK120035093,3178062,,ygiC,b3038,-4.207740943033848,-2.7050973577731687,-9.026193918810053,-16.081479366925965,-5.955707682072185,-9.788544120577793
2589,ECK120021094,3182433,,zupT,b3040,-8.177470852339148,-6.991378935488667,-8.500100822913275,-6.332780071502239,-7.452316784240933,-14.720833434213667
2590,ECK120027520,3184718,,ribB,b3041,-3.815418412907005,-4.974407661882342,-7.455297026968477,-11.010625457409255,-5.7878268094330245,-12.18165715449161
2591,ECK120027524,3186040,,yqiG,b3046,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
2592,ECK120027524,3186040,,yqiH,b3047,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
2593,ECK120027524,3186040,,yqiI,b3048,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
2594,ECK120009468,3192012,,glgS,b3049,-4.9993806310203315,-5.558564558733883,-7.376584452793542,-10.704436941177681,-5.89318732509085,-12.839461806295926
2595,ECK120009605,3192002,,glgS,b3049,-4.72860434691352,-5.846246631185664,-7.031742358992816,-7.898623849486852,-3.849454882941692,-9.209056258490367
2596,ECK120027526,3194865,,sibD,b4447,-4.230724410852615,-5.211982914279944,-7.684365114701329,-10.442204855680707,-5.807787551995562,-11.359875466222201
2597,ECK120035096,3195240,,sibE,b4611,-5.531754120317817,-5.211982914279944,-7.449525523623928,-10.442204855680707,-6.788616805007289,-12.879701219966615
2598,ECK120010947,3201104,,ygiM,b3055,-6.853457675055178,-6.569456836864343,-7.925941012074548,-16.540279137846944,-9.10201281410555,-12.194782998054622
2599,ECK120016557,3201042,,ygiM,b3055,-7.523391528866284,-9.857209584468713,-8.76040172570107,-4.9637880255283555,-8.076471093313925,-10.07101108736247
2600,ECK120016557,3201042,,cca,b3056,-7.523391528866284,-9.857209584468713,-8.76040172570107,-4.9637880255283555,-8.076471093313925,-10.07101108736247
2601,ECK120008993,3204175,,bacA,b3057,-6.101679440488354,-5.270173852734082,-6.5997505750243635,-5.40087805874066,-8.631090489342741,-10.47057201809533
2602,ECK120021180,3206380,,ttdR,b3060,-3.6408955485988694,-3.4426963009039477,-11.927922407525363,-11.968366173615337,-5.200040144530905,-12.822590484583161
2603,ECK120009556,3206424,,ttdA,b3061,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
2604,ECK120009556,3206424,,ttdB,b3062,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
2605,ECK120009556,3206424,,ttdT,b3063,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
2606,ECK120009540,3210646,,rpsU,b3065,-3.2902888010427516,-4.686725589430561,-6.652871396055479,-16.40821941583388,-5.542326351017538,-13.970575857868571
2607,ECK120009619,3210712,,rpsU,b3065,-2.9067112335686462,-3.3914030065163976,-6.738118597861184,-10.290449604461392,-7.156102665050237,-9.038340561788415
2608,ECK120009620,3210735,,rpsU,b3065,-8.189350787397453,-5.165462898645051,-9.389245393140163,-10.836496663190745,-6.847457305030223,-11.858882272351547
2609,ECK120009654,3210646,,rpsU,b3065,-3.2902888010427516,-4.686725589430561,-6.652871396055479,-16.40821941583388,-5.542326351017538,-13.970575857868571
2610,ECK120009540,3210646,,dnaG,b3066,-3.2902888010427516,-4.686725589430561,-6.652871396055479,-16.40821941583388,-5.542326351017538,-13.970575857868571
2611,ECK120009619,3210712,,dnaG,b3066,-2.9067112335686462,-3.3914030065163976,-6.738118597861184,-10.290449604461392,-7.156102665050237,-9.038340561788415
2612,ECK120009620,3210735,,dnaG,b3066,-8.189350787397453,-5.165462898645051,-9.389245393140163,-10.836496663190745,-6.847457305030223,-11.858882272351547
2613,ECK120009540,3210646,,rpoD,b3067,-3.2902888010427516,-4.686725589430561,-6.652871396055479,-16.40821941583388,-5.542326351017538,-13.970575857868571
2614,ECK120009619,3210712,,rpoD,b3067,-2.9067112335686462,-3.3914030065163976,-6.738118597861184,-10.290449604461392,-7.156102665050237,-9.038340561788415
2615,ECK120009620,3210735,,rpoD,b3067,-8.189350787397453,-5.165462898645051,-9.389245393140163,-10.836496663190745,-6.847457305030223,-11.858882272351547
2616,ECK120009621,3212473,,rpoD,b3067,-3.2902888010427516,-4.263241975819718,-8.946361759143644,-13.820214387684352,-5.542326351017538,-10.964893253461414
2617,ECK120009622,3212637,,rpoD,b3067,-5.384468264435816,-6.310595202948054,-5.990290091673652,-12.147146259947172,-6.6344661251800305,-12.946402174519703
2618,ECK120009623,3212688,,rpoD,b3067,-7.425692617772324,-6.569456836864343,-6.242274387122622,-5.911189085048357,-8.669069737407959,-5.566038298310635
2619,ECK120033244,3212693,,rpoD,b3067,-7.396844609568379,-6.569456836864343,-6.242274387122622,-5.911189085048357,-8.669069737407959,-5.387682320494676
2620,ECK120009684,3215597,,ileX,b3069,-2.4914052356230356,-8.065450115240658,-7.758519063491512,-11.80304922984579,-4.954917686497921,-9.494097648037469
2621,ECK120015947,3216538,,yqjH,b3070,-4.060455087151848,-8.19898150786518,-8.01542947727654,-5.668134698066843,-6.793197171360869,-11.088043446750778
2622,ECK120021086,3216753,,yqjI,b3071,-4.657565508479637,-9.451744476360549,-13.631865670746501,-10.634339469808491,-9.347135272138535,-8.165622857806405
2623,ECK120010891,3219120,,aer,b3072,-3.705594798988362,-8.450295936146087,-3.985151668205334,-11.678404047605808,-8.499837411751331,-6.003618740851144
2624,ECK120010920,3219458,,patA,b3073,-6.479392467577282,-1.8332583884698475,-7.00382176359419,-12.68834487725976,-5.6636872080218055,-11.881105409136257
2625,ECK120027530,3221437,,ebgR,b3075,-3.929720781493805,-6.310595202948054,-7.243051452660024,-13.91584307678587,-4.45163028529591,-12.506359223542669
2626,ECK120009319,3222551,,ebgA,b3076,-8.656225214456773,-2.7050973577731687,-8.724016277006067,-12.160474596362704,-5.4852101036931655,-11.21299024766206
2627,ECK120009319,3222551,,ebgC,b3077,-8.656225214456773,-2.7050973577731687,-8.724016277006067,-12.160474596362704,-5.4852101036931655,-11.21299024766206
2628,ECK120027533,3231624,,fadH,b3081,-4.05620154654448,-9.451744476360549,-11.198407582794543,-11.454246603813328,-5.220000887093444,-10.722367331213585
2629,ECK120027534,3234480,,higA,b3082,-4.060455087151848,-7.258643616208191,-10.336028804742172,-4.947958845118978,-6.793197171360869,-9.030170351528389
2630,ECK120027534,3234480,,higB,b3083,-4.060455087151848,-7.258643616208191,-10.336028804742172,-4.947958845118978,-6.793197171360869,-9.030170351528389
2631,ECK120027538,3237282,,ygjR,b3087,-5.079211094469638,-6.119539966185346,-5.645447997872926,-12.46470236877171,-4.696752743328896,-11.701880788852836
2632,ECK120027540,3239863,,sstT,b3089,-3.2902888010427516,-6.630365589951335,-7.523699753852878,-8.370531173861824,-4.352742284143702,-11.703977529208386
2633,ECK120009062,3244857,,uxaA,b3091,-10.963148455986373,-7.786501722757631,-12.173795898263572,-11.440298743414841,-8.189682483447491,-11.078723714801972
2634,ECK120049213,3244843,,uxaA,b3091,-8.481702350148637,-8.065450115240658,-7.863815011782954,-11.80304922984579,-5.389899923888842,-9.600959440061935
2635,ECK120009062,3244857,,uxaC,b3092,-10.963148455986373,-7.786501722757631,-12.173795898263572,-11.440298743414841,-8.189682483447491,-11.078723714801972
2636,ECK120049213,3244843,,uxaC,b3092,-8.481702350148637,-8.065450115240658,-7.863815011782954,-11.80304922984579,-5.389899923888842,-9.600959440061935
2637,ECK120009341,3245002,,exuT,b3093,-5.209945400127681,-6.774900811079151,-8.877959032259243,-10.893730737165406,-7.038319629393853,-11.384505206854602
2638,ECK125095215,3245043,,exuT,b3093,-6.630119573988776,-1.8332583884698475,-11.762144660048735,-6.782285281093136,-9.25182509233421,-6.457874013128741
2639,ECK125230241,3246618,,exuR,b3094,-6.101679440488354,-3.7120292346875323,-9.437279851546148,-7.529003035284641,-8.110372644989608,-11.736602756524459
2640,ECK120010949,3247643,,yqjA,b3095,-8.60469086883259,-2.5140421210104593,-10.678223086790629,-6.277416905463391,-8.240774144605203,-11.858128209035643
2641,ECK120029859,3247548,,yqjA,b3095,-5.480629261012942,-5.0113122188177925,-6.738118597861184,-4.972456644857238,-8.195772418084896,-10.483475422931237
2642,ECK120010949,3247643,,mzrA,b3096,-8.60469086883259,-2.5140421210104593,-10.678223086790629,-6.277416905463391,-8.240774144605203,-11.858128209035643
2643,ECK120029859,3247548,,mzrA,b3096,-5.480629261012942,-5.0113122188177925,-6.738118597861184,-4.972456644857238,-8.195772418084896,-10.483475422931237
2644,ECK120009317,3267093,,tdcG,b4471,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2645,ECK120009317,3267093,,tdcF,b3113,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2646,ECK120009317,3267093,,tdcE,b3114,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2647,ECK120009317,3267093,,tdcD,b3115,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2648,ECK120009317,3267093,,tdcC,b3116,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2649,ECK120009317,3267093,,tdcB,b3117,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2650,ECK120009317,3267093,,tdcA,b3118,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
2651,ECK120009770,3274934,,rnpB,b3123,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
2652,ECK120009788,3270592,,rnpB,b3123,-3.2902888010427516,-8.091883372308814,-6.255993257406656,-13.081020059429687,-3.3611021150277605,-12.406925326554482
2653,ECK120009770,3274934,,garK,b3124,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
2654,ECK120009770,3274934,,garR,b3125,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
2655,ECK120009770,3274934,,garL,b3126,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
2656,ECK120009770,3274934,,garP,b3127,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
2657,ECK120027552,3276972,,prlF,b3129,-2.4914052356230356,-5.6920959513584055,-11.325907893273817,-11.766208980233081,-4.954917686497921,-7.038967342864277
2658,ECK120027552,3276972,,yhaV,b3130,-2.4914052356230356,-5.6920959513584055,-11.325907893273817,-11.766208980233081,-4.954917686497921,-7.038967342864277
2659,ECK120009142,3278703,,agaR,b3131,-6.3739012158904504,-6.59399794578046,-7.386950998340295,-15.814646502142512,-9.681948604531929,-8.509898741157787
2660,ECK120009141,3278866,,kbaZ,b3132,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
2661,ECK120009141,3278866,,agaV,b3133,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
2662,ECK120009141,3278866,,agaW,b3134,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
2663,ECK120009141,3278866,,agaA,b3135,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
2664,ECK120009143,3281889,,agaS,b3136,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2665,ECK120009143,3281889,,kbaY,b3137,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2666,ECK120009143,3281889,,agaB,b3138,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2667,ECK120009143,3281889,,agaC,b3139,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2668,ECK120009143,3281889,,agaD,b3140,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2669,ECK120009143,3281889,,agaI,b3141,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
2670,ECK120009118,3296349,,yraP,b3150,-4.05620154654448,-4.263241975819719,-10.112885253427963,-11.087258683430171,-8.181383680632797,-6.296925806853428
2671,ECK120016559,3296072,,yraP,b3150,-4.943587454576978,-6.296163501864662,-12.302094277919478,-5.7382321694360305,-9.880065020188985,-14.315618045172851
2672,ECK120027556,3298897,,yraR,b3152,-5.370428552204,-6.899698523734919,-5.2665770349355885,-5.955736967918975,-6.573347310123985,-10.267543779518297
2673,ECK120027557,3301368,,yhbS,b3156,-8.923535102427676,-4.686725589430561,-11.68869271845953,-12.993290746492288,-9.665948263185488,-10.319472446660969
2674,ECK120034165,3301301,,yhbS,b3156,-5.480629261012942,-4.164014358430589,-10.932704417061538,-5.131107762486271,-9.006702634301224,-9.68632347529423
2675,ECK120027557,3301368,,yhbT,b3157,-8.923535102427676,-4.686725589430561,-11.68869271845953,-12.993290746492288,-9.665948263185488,-10.319472446660969
