,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
1329,-1.8332583884698475,b4475,rtcA,-6.393371945881928,-1.8332583884698475,-11.916885484478543,-6.949895904102245,-7.054319970740294,-9.022540525163416
1330,-1.8332583884698475,b3421,rtcB,-6.393371945881928,-1.8332583884698475,-11.916885484478543,-6.949895904102245,-7.054319970740294,-9.022540525163416
1331,-4.05620154654448,b3425,glpE,-4.05620154654448,-6.012441830628978,-7.600648152843886,-11.087258683430171,-7.401225123083221,-9.379669457397046
1332,-2.7050973577731687,b3426,glpD,-3.619574277293009,-2.7050973577731687,-13.577181814146135,-7.196272617809424,-7.133863053122398,-7.480800095143316
1333,-4.003151844767114,b3431,glgX,-4.003151844767114,-5.892766646820556,-8.397905067160005,-6.817836182089178,-4.149559475392031,-12.13934595641989
1334,-4.003151844767114,b3432,glgB,-4.003151844767114,-5.892766646820556,-8.397905067160005,-6.817836182089178,-4.149559475392031,-12.13934595641989
1335,-6.0426850152122835,b4476,gntU,-6.0426850152122835,-9.208514166479603,-12.445852570078658,-6.539322571416741,-7.204132248968954,-8.714928202950892
1336,-3.2042682793473984,b4451,ryhB,-3.2042682793473984,-5.846246631185664,-12.652098330324,-11.766208980233081,-5.74337504686219,-8.680794710071266
1337,-4.912551175243016,b3441,yhhY,-7.038993984579028,-5.165462898645051,-13.354038262831926,-4.912551175243016,-6.95900979093597,-9.356203552803999
1338,-4.9993806310203315,b3460,livJ,-4.9993806310203315,-5.558564558733883,-9.805252837477726,-11.836306451602272,-7.082771391964687,-10.468207950800448
1339,-4.686725589430561,b3469,zntA,-4.859338652571563,-4.686725589430561,-8.500100822913275,-7.448198127531707,-7.380605835880486,-10.764110249867615
1340,-2.7050973577731687,b3491,yhiM,-3.815418412907005,-2.7050973577731687,-4.5956969277390645,-12.826096556750082,-4.7961866403170825,-9.394663751049283
1341,-4.604369469341514,b3493,pitA,-4.604369469341514,-8.091883372308814,-5.9432355838516955,-12.008198397623307,-7.59397501611318,-6.4834415401803795
1342,-3.849454882941692,b3494,uspB,-4.72860434691352,-9.94818136267444,-5.990290091673652,-8.949638305044221,-3.849454882941692,-9.739684509552538
1343,-2.4069769357061777,b3497,rsmJ,-6.894764619770122,-2.7050973577731687,-2.4069769357061777,-16.97245229081583,-5.671067315319428,-12.194186131082594
1344,-2.4069769357061777,b3498,prlC,-6.894764619770122,-2.7050973577731687,-2.4069769357061777,-16.97245229081583,-5.671067315319428,-12.194186131082594
1345,-6.222947404403303,b3499,rlmJ,-9.369088258181135,-6.853178508100027,-6.222947404403303,-17.825532358867797,-8.664257758216044,-7.71793628410572
1346,-3.7459219791395,b3500,gor,-6.423808345488795,-3.9729591216678806,-3.7459219791395,-17.323346022239075,-8.68824890318269,-9.512446786705665
1347,-3.8498903180444985,b4613,dinQ,-3.8498903180444985,-4.686725589430561,-7.66334102772438,-11.308239021401777,-11.954144618727437,-7.786976834049169
1348,-4.263241975819718,b4712,agrA,-5.77679079456266,-4.263241975819718,-9.165866833809234,-7.159432368196719,-8.785627336051073,-12.60721677547888
1349,-4.92060398675821,b4713,agrB,-4.92060398675821,-7.864779419778507,-14.621744759278146,-13.896847613705269,-8.09041190242707,-7.94342361709143
1350,-1.8332583884698475,b3501,arsR,-6.841568580632,-1.8332583884698475,-7.00382176359419,-7.957464349509785,-10.615646597602042,-11.319636052551513
1351,-1.8332583884698475,b3502,arsB,-6.841568580632,-1.8332583884698475,-7.00382176359419,-7.957464349509785,-10.615646597602042,-11.319636052551513
1352,-1.8332583884698475,b3503,arsC,-6.841568580632,-1.8332583884698475,-7.00382176359419,-7.957464349509785,-10.615646597602042,-11.319636052551513
1353,-3.2042682793473984,b3506,slp,-3.2042682793473984,-6.251711739293828,-7.678655262697422,-5.502817754297295,-4.751734877746249,-12.724279552339599
1354,-3.2042682793473984,b3507,dctR,-3.2042682793473984,-6.251711739293828,-7.678655262697422,-5.502817754297295,-4.751734877746249,-12.724279552339599
1355,-6.101679440488354,b3508,yhiD,-6.101679440488354,-8.648898378544178,-6.629340898645285,-11.4989523409069,-7.0949838499941915,-9.70817771065022
1356,-6.101679440488354,b3509,hdeB,-6.101679440488354,-8.648898378544178,-6.629340898645285,-11.4989523409069,-7.0949838499941915,-9.70817771065022
1357,-6.101679440488354,b3510,hdeA,-6.101679440488354,-8.648898378544178,-6.629340898645285,-11.4989523409069,-7.0949838499941915,-9.70817771065022
1358,-3.9729591216678806,b3511,hdeD,-5.3572312560096815,-3.9729591216678806,-7.771273669874651,-6.262977272910862,-10.32796452515026,-11.166770307048171
1359,-2.9067112335686462,b4704,arrS,-2.9067112335686462,-7.182434172251376,-11.613245237195896,-10.290449604461392,-5.807787551995562,-11.63286003697277
1360,-3.6408955485988694,b4452,gadY,-3.6408955485988694,-9.164062403908767,-8.877959032259243,-10.880716183515672,-5.200040144530905,-12.847882677485291
1361,-5.4852101036931655,b3517,gadA,-8.045075080897165,-6.991378935488667,-8.724016277006067,-7.280587504522598,-5.4852101036931655,-11.626766769004908
1362,-5.687734367804639,b3519,treF,-6.297654198442332,-6.583845574316443,-6.908207220130084,-11.860283303820449,-5.687734367804639,-11.71515082980651
1363,-1.8332583884698475,b3521,yhjC,-5.072871506425248,-1.8332583884698475,-11.916885484478543,-10.466728846799382,-7.788131030554137,-10.265811337381653
1364,-3.2516410641412383,b3524,yhjG,-6.438151677109567,-3.2516410641412383,-4.5956969277390645,-8.9170302511544,-6.39102575333003,-9.607138346013924
1365,-3.2016310437565814,b3525,yhjH,-4.604369469341514,-6.879611765168182,-11.762144660048735,-17.02733676376181,-6.602334846997237,-3.2016310437565814
1366,-5.2355611149711105,b3527,yhjJ,-11.502102029973544,-5.892766646820556,-9.081612977189929,-5.2355611149711105,-8.953224077419677,-11.018348206480063
1367,-4.353758592323231,b3528,dctA,-4.353758592323231,-8.000911594103087,-11.480648717703625,-11.58992973789509,-5.988497504895176,-10.549996105272799
1368,-4.686725589430561,b3531,bcsZ,-5.384468264435816,-4.686725589430561,-7.41898608105382,-7.239106329673148,-7.2812658080042425,-12.351075306449657
1369,-4.686725589430561,b3532,bcsB,-5.384468264435816,-4.686725589430561,-7.41898608105382,-7.239106329673148,-7.2812658080042425,-12.351075306449657
1370,-4.820256982055084,b3535,yhjR,-5.77679079456266,-4.820256982055084,-9.165866833809234,-10.4580602274705,-8.785627336051073,-9.21359141365576
1371,-4.583868203990853,b3536,bcsE,-4.604369469341514,-4.583868203990853,-5.958460791448761,-11.405461286990503,-6.553927262696018,-6.4834415401803795
1372,-4.583868203990853,b3537,bcsF,-4.604369469341514,-4.583868203990853,-5.958460791448761,-11.405461286990503,-6.553927262696018,-6.4834415401803795
1373,-4.583868203990853,b3538,bcsG,-4.604369469341514,-4.583868203990853,-5.958460791448761,-11.405461286990503,-6.553927262696018,-6.4834415401803795
1374,-4.207740943033848,b4453,ldrD,-4.207740943033848,-8.152461492230287,-8.721646020693811,-16.66544228080095,-8.136931918061961,-12.850963402160708
1375,-4.003151844767114,b4454,rdlD,-4.003151844767114,-5.892766646820556,-8.397905067160005,-12.174422456761192,-4.149559475392031,-9.480654198904805
1376,-5.7937503427333,b3540,dppF,-6.641245690349846,-6.43592544423982,-11.02917598530212,-5.7937503427333,-11.872164551713674,-10.29699959080891
1377,-5.7937503427333,b3541,dppD,-6.641245690349846,-6.43592544423982,-11.02917598530212,-5.7937503427333,-11.872164551713674,-10.29699959080891
1378,-5.7937503427333,b3542,dppC,-6.641245690349846,-6.43592544423982,-11.02917598530212,-5.7937503427333,-11.872164551713674,-10.29699959080891
1379,-5.7937503427333,b3543,dppB,-6.641245690349846,-6.43592544423982,-11.02917598530212,-5.7937503427333,-11.872164551713674,-10.29699959080891
1380,-5.7937503427333,b3544,dppA,-6.641245690349846,-6.43592544423982,-11.02917598530212,-5.7937503427333,-11.872164551713674,-10.29699959080891
1381,-4.265196315990108,b3545,proK,-4.265196315990108,-8.091883372308814,-6.011638310736096,-10.894251684685488,-7.849249845610182,-10.71598672424905
1382,-4.263241975819719,b3546,eptB,-8.690711390527943,-4.263241975819719,-8.724016277006067,-10.939343589627311,-10.008234469672121,-11.322030620278285
1383,-5.173903495328467,b3547,yhjX,-5.173903495328467,-6.251711739293828,-7.455297026968477,-11.518366278842997,-6.48097398999297,-11.624311515090726
1384,-4.859338652571563,b3554,yiaF,-4.859338652571563,-6.991378935488667,-8.500100822913275,-7.448198127531707,-5.199381599890708,-11.612771975685758
1385,-4.003151844767114,b3555,yiaG,-4.003151844767114,-5.892766646820556,-9.346230881747687,-12.85595550026887,-4.149559475392031,-8.293300429009282
1386,-1.8332583884698475,b3558,insK,-8.00720152863838,-1.8332583884698475,-7.6368675510572075,-5.140067267866347,-8.65105123190528,-10.49947576427768
1387,-3.2902888010427516,b3559,glyS,-3.2902888010427516,-7.017481559391303,-12.242198625147973,-12.990250011036775,-5.542326351017538,-8.905290054001243
1388,-3.2902888010427516,b3560,glyQ,-3.2902888010427516,-7.017481559391303,-12.242198625147973,-12.990250011036775,-5.542326351017538,-8.905290054001243
1389,-6.510985068409009,b3564,xylB,-6.814542484212717,-7.080282460630334,-7.959936520627796,-11.159666434000494,-6.510985068409009,-8.678927194897783
1390,-6.510985068409009,b3565,xylA,-6.814542484212717,-7.080282460630334,-7.959936520627796,-11.159666434000494,-6.510985068409009,-8.678927194897783
1391,-2.7050973577731687,b3566,xylF,-5.072871506425248,-2.7050973577731687,-10.218652073261312,-15.477677286701871,-6.796490861438194,-7.277378366309275
1392,-2.7050973577731687,b3567,xylG,-5.072871506425248,-2.7050973577731687,-10.218652073261312,-15.477677286701871,-6.796490861438194,-7.277378366309275
1393,-2.7050973577731687,b3568,xylH,-5.072871506425248,-2.7050973577731687,-10.218652073261312,-15.477677286701871,-6.796490861438194,-7.277378366309275
1394,-4.164014358430589,b3571,malS,-6.279512826432659,-4.164014358430589,-8.17682780535879,-5.131107762486271,-8.404527231947005,-7.5595809729964305
1395,-4.528281456631367,b3572,avtA,-4.528281456631367,-7.441295806167664,-7.455297026968477,-16.936441853292795,-6.576284169797295,-12.18165715449161
1396,-4.974407661882342,b3574,yiaJ,-9.25031290752969,-4.974407661882342,-14.844888310592355,-12.85899417628175,-13.2494672016416,-8.315238382468271
1397,-5.687734367804639,b3588,aldB,-8.486907833176206,-5.749619795496591,-6.908207220130084,-15.66673140833965,-5.687734367804639,-12.081742372666072
1398,-3.929720781493805,b3590,selB,-3.929720781493805,-6.251711739293828,-7.639899557690162,-7.0087364041251785,-5.443270454411853,-12.604119838968344
1399,-3.929720781493805,b3591,selA,-3.929720781493805,-6.251711739293828,-7.639899557690162,-7.0087364041251785,-5.443270454411853,-12.604119838968344
1400,-4.353758592323231,b3592,yibF,-4.353758592323231,-8.450295936146087,-6.140782348242718,-11.140670970919894,-5.211702084278748,-7.6984641806929
1401,-3.4426963009039477,b3599,mtlA,-7.931149283453979,-3.4426963009039477,-9.606513980011352,-9.983405084759726,-8.051430109356158,-10.107409289677856
1402,-3.4426963009039477,b3600,mtlD,-7.931149283453979,-3.4426963009039477,-9.606513980011352,-9.983405084759726,-8.051430109356158,-10.107409289677856
1403,-3.4426963009039477,b3601,mtlR,-7.931149283453979,-3.4426963009039477,-9.606513980011352,-9.983405084759726,-8.051430109356158,-10.107409289677856
1404,-5.020927677517236,b3603,lldP,-8.656225214456773,-5.020927677517236,-5.1558293780471285,-15.994232079117591,-7.821771877020755,-12.577716162324501
1405,-5.020927677517236,b3604,lldR,-8.656225214456773,-5.020927677517236,-5.1558293780471285,-15.994232079117591,-7.821771877020755,-12.577716162324501
1406,-5.020927677517236,b3605,lldD,-8.656225214456773,-5.020927677517236,-5.1558293780471285,-15.994232079117591,-7.821771877020755,-12.577716162324501
1407,-4.820256982055084,b3607,cysE,-8.350708822006958,-4.820256982055084,-5.1405151430740865,-8.008546192536702,-12.56028042229775,-11.183548722493907
1408,-2.9067112335686462,b3610,grxC,-2.9067112335686462,-4.974407661882342,-10.95917789372871,-10.5433620728203,-8.423947279374973,-8.664049420985044
1409,-2.9067112335686462,b3611,yibN,-2.9067112335686462,-4.974407661882342,-10.95917789372871,-10.5433620728203,-8.423947279374973,-8.664049420985044
1410,-4.87778082619327,b3615,waaH,-5.680508902157565,-4.87778082619327,-10.678223086790629,-9.737884374522636,-10.2507980684143,-11.232874394629231
1411,-3.619574277293009,b3616,tdh,-3.619574277293009,-4.263241975819719,-11.662219241792355,-11.4989523409069,-12.647291799287382,-10.150010462929261
1412,-3.619574277293009,b3617,kbl,-3.619574277293009,-4.263241975819719,-11.662219241792355,-11.4989523409069,-12.647291799287382,-10.150010462929261
1413,-3.769740799415874,b3634,coaD,-4.207740943033848,-6.119539966185346,-3.769740799415874,-7.972995291540662,-10.082842067117276,-13.388106334244073
1414,-2.9067112335686462,b3639,dfp,-2.9067112335686462,-5.3214671471216315,-3.9361776636088743,-11.288022544675444,-9.10201281410555,-9.290658983972218
1415,-5.7221589764771394,b3640,dut,-8.338878551778839,-5.7221589764771394,-6.811735651889503,-12.012559502559846,-7.229173232926723,-10.800145032256271
1416,-5.7221589764771394,b3641,slmA,-8.338878551778839,-5.7221589764771394,-6.811735651889503,-12.012559502559846,-7.229173232926723,-10.800145032256271
1417,-2.4914052356230356,b3642,pyrE,-2.4914052356230356,-6.565496435648246,-6.071447424941189,-16.06102321584969,-6.144501753371757,-11.213354612759911
1418,-2.4914052356230356,b3644,yicC,-2.4914052356230356,-6.989310682424607,-8.397905067160005,-6.817836182089178,-3.9632775173819788,-8.88310298704773
1419,-5.403253034761231,b3645,dinD,-5.403253034761231,-7.786501722757631,-8.075533401346245,-8.085045599207483,-10.12729382968811,-11.488133280375786
1420,-2.4914052356230356,b3648,gmk,-2.4914052356230356,-4.686725589430561,-8.289814438851216,-10.704436941177681,-6.144501753371757,-11.762301444345766
1421,-4.060455087151848,b3649,rpoZ,-4.060455087151848,-6.7701275323264944,-7.571948938836814,-6.0624003141964655,-7.982781238234705,-12.407027362165
1422,-4.060455087151848,b3650,spoT,-4.060455087151848,-6.7701275323264944,-7.571948938836814,-6.0624003141964655,-7.982781238234705,-12.407027362165
1423,-4.060455087151848,b3651,trmH,-4.060455087151848,-6.7701275323264944,-7.571948938836814,-6.0624003141964655,-7.982781238234705,-12.407027362165
1424,-4.060455087151848,b3652,recG,-4.060455087151848,-6.7701275323264944,-7.571948938836814,-6.0624003141964655,-7.982781238234705,-12.407027362165
1425,-1.6422031517071383,b3655,yicH,-8.67559746793265,-1.6422031517071383,-7.077438817622509,-16.444229853356912,-9.754901877234978,-12.167766552453932
1426,-5.317232513065877,b3656,yicI,-5.317232513065877,-5.7221589764771394,-14.844888310592355,-5.76272996917429,-8.382432376477448,-6.637592220007637
1427,-5.317232513065877,b3657,yicJ,-5.317232513065877,-5.7221589764771394,-14.844888310592355,-5.76272996917429,-8.382432376477448,-6.637592220007637
1428,-2.4914052356230356,b3658,selC,-2.4914052356230356,-8.091883372308814,-6.01835893302983,-6.994115424427171,-3.9632775173819788,-11.339838759869032
1429,-3.815418412907005,b3661,nlpA,-3.815418412907005,-4.583868203990853,-4.5956969277390645,-10.49995987717545,-4.7961866403170825,-9.394663751049283
1430,-4.230724410852615,b3662,nepI,-4.230724410852615,-5.211982914279944,-13.577181814146135,-9.737884374522636,-6.799427721111504,-10.271883483837168
1431,-5.680508902157565,b3665,adeD,-5.680508902157565,-5.892766646820556,-10.713196811423165,-11.968366173615337,-7.042891274916671,-10.834377955837159
1432,-1.6422031517071383,b3666,uhpT,-3.929720781493805,-1.6422031517071383,-6.828880314097857,-7.0087364041251785,-5.443270454411853,-11.271097872760384
1433,-2.5140421210104593,b3670,ilvN,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
1434,-2.5140421210104593,b3671,ilvB,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
1435,-2.4914052356230356,b4618,tisB,-2.4914052356230356,-9.164062403908767,-10.281344948141806,-6.031040191756212,-3.9632775173819788,-10.782493120468148
1436,-4.475761085097457,b3673,emrD,-4.475761085097457,-5.020927677517236,-8.190370926772871,-6.097660329141314,-6.813157913923406,-9.067765151725357
1437,-5.414686628965942,b3680,yidL,-5.414686628965942,-6.7701275323264944,-12.023442640849417,-15.441666849178837,-6.90478823676933,-8.22868099377354
1438,-3.829638940996943,b3687,ibpA,-6.927676619767529,-6.119539966185346,-3.829638940996943,-12.331271667304707,-6.847457305030223,-11.339084696553128
1439,-5.570928006753215,b3688,yidQ,-9.20515425743563,-5.570928006753215,-12.556781348515807,-11.949357897600375,-12.243228233104505,-8.547134724892075
1440,-2.9067112335686462,b3699,gyrB,-2.9067112335686462,-7.258643616208191,-10.789946296236286,-10.367082830482309,-7.156102665050237,-10.339056518607133
1441,-4.87778082619327,b3708,tnaA,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
1442,-4.87778082619327,b3709,tnaB,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
