locus_tag,Unnamed: 0,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
ECK120026911,2108,,-1.0,,,,,,,1357423.0,1357668.0
ECK120026913,2109,puuDRCBE,1.0,1361052.0,Sigma38,1361040.0,1361045.0,1361017.0,1361022.0,1361052.0,1366815.0
ECK120026914,2110,,1.0,1362728.0,Sigma38,1362716.0,1362721.0,,,1362728.0,1366815.0
ECK120026915,2111,,1.0,,,,,,,1370216.0,1381902.0
ECK120026916,2112,,1.0,,,,,,,1381947.0,1382852.0
ECK120026917,2113,,1.0,,,,,,,1384117.0,1386572.0
ECK120026918,2114,,-1.0,,,,,,,1389870.0,1390862.0
ECK120026919,2115,,-1.0,1392072.0,Sigma32,,,,,1390933.0,1392072.0
ECK120026920,2116,,1.0,,,,,,,1391991.0,1392890.0
ECK120026921,2117,,1.0,,,,,,,1393227.0,1394840.0
ECK120026922,2118,,1.0,,,,,,,1396076.0,1397092.0
ECK120026923,2119,,1.0,,,,,,,1397365.0,1397622.0
ECK120026924,2120,,-1.0,1398659.0,Sigma70,1398666.0,1398672.0,1398687.0,1398693.0,1397672.0,1398659.0
ECK120026925,2121,,-1.0,,,,,,,1399721.0,1404565.0
ECK120026926,2122,,1.0,1408024.0,Sigma70,1408014.0,1408020.0,1407992.0,1407998.0,1408024.0,1409033.0
ECK120026928,2123,,-1.0,,,,,,,1411013.0,1411948.0
ECK120026929,2124,,-1.0,,,,,,,1412000.0,1417386.0
ECK120026930,2125,,-1.0,,,,,,,1417488.0,1417763.0
ECK120026931,2126,,-1.0,,,,,,,1417838.0,1418229.0
ECK120026932,2127,,-1.0,,,,,,,1419156.0,1419456.0
ECK120026933,2128,,-1.0,,,,,,,1419765.0,1420241.0
ECK120026934,2129,,1.0,,,,,,,1420365.0,1423644.0
ECK120026935,2130,,1.0,,,,,,,1423400.0,1423585.0
ECK120026936,2131,,1.0,,,,,,,1423782.0,1425239.0
ECK120026937,2132,,1.0,,,,,,,1425377.0,1425980.0
ECK120026938,2133,,1.0,,,,,,,1426454.0,1427482.0
ECK120026939,2134,,1.0,,,,,,,1429049.0,1432986.0
ECK120026940,2135,,-1.0,,,,,,,1433084.0,1433674.0
ECK120026941,2136,,-1.0,,,,,,,1433991.0,1434224.0
ECK120026942,2137,,-1.0,1435641.0,Sigma70,1435647.0,1435653.0,1435672.0,1435678.0,1435185.0,1435641.0
ECK120026943,2138,,-1.0,1441780.0,Sigma70,1441784.0,1441789.0,1441810.0,1441815.0,1441321.0,1441780.0
ECK120026944,2139,,1.0,,,,,,,1443051.0,1446206.0
ECK120026945,2140,,-1.0,,,,,,,1449076.0,1451349.0
ECK120026947,2142,,-1.0,,,,,,,1467921.0,1469149.0
ECK120026948,2143,,1.0,,,,,,,1469358.0,1470509.0
ECK120026950,2144,,1.0,,,,,,,1474221.0,1475081.0
ECK120026951,2145,ydbD,1.0,1475066.0,Sigma38,1475049.0,1475059.0,1475031.0,1475036.0,1475066.0,1477450.0
ECK120026952,2146,,1.0,1477597.0,Sigma70,1477586.0,1477592.0,1477557.0,1477563.0,1477597.0,1482201.0
ECK120026953,2147,,1.0,,,,,,,1483061.0,1486963.0
ECK120026954,2148,,1.0,,,,,,,1487235.0,1488035.0
ECK120026955,2149,,1.0,,,,,,,1490902.0,1491432.0
ECK120026956,2150,,1.0,,,,,,,1491677.0,1491850.0
ECK120026957,2151,,-1.0,,,,,,,1491922.0,1492071.0
ECK120026958,2152,,-1.0,,,,,,,1491962.0,1492129.0
ECK120026959,2153,,1.0,1492119.0,Sigma70,1492106.0,1492111.0,1492083.0,1492087.0,1492119.0,1492174.0
ECK120026960,2154,,1.0,,,,,,,1495288.0,1496631.0
ECK120026961,2155,,1.0,,,,,,,1496856.0,1498511.0
ECK120026962,2156,,1.0,,,,,,,1498651.0,1498875.0
ECK120026963,2157,,1.0,,,,,,,1502457.0,1503125.0
ECK120026964,2158,,1.0,1506150.0,Sigma70,1506139.0,1506144.0,1506120.0,1506125.0,1506150.0,1506708.0
ECK120026965,2159,,1.0,,,,,,,1506781.0,1508742.0
ECK120026966,2160,,1.0,1509221.0,Sigma70,1509210.0,1509215.0,1509187.0,1509192.0,1509221.0,1509924.0
ECK120026967,2161,,1.0,1509978.0,Sigma70,1509964.0,1509970.0,1509942.0,1509948.0,1509978.0,1511409.0
ECK120026968,2162,,1.0,,,,,,,1515578.0,1517002.0
ECK120026969,2163,,1.0,,,,,,,1517389.0,1517562.0
ECK120026970,2164,,1.0,,,,,,,1517648.0,1517881.0
ECK120026971,2165,,-1.0,,,,,,,1517882.0,1518846.0
ECK120026972,2166,,1.0,,,,,,,1520262.0,1520927.0
ECK120026973,2167,,1.0,1526228.0,Sigma70,1526220.0,1526226.0,1526189.0,1526195.0,1526228.0,1526864.0
ECK120026974,2168,,1.0,,,,,,,1526940.0,1527152.0
ECK120026975,2169,,1.0,,,,,,,1527890.0,1530404.0
ECK120026976,2170,,1.0,,,,,,,1530586.0,1531639.0
ECK120026978,2171,,1.0,,,,,,,1531816.0,1532952.0
ECK120026979,2172,,1.0,,,,,,,1533052.0,1533285.0
ECK120026980,2173,,-1.0,,,,,,,1534965.0,1535858.0
ECK120026982,2174,,-1.0,,,,,,,1544384.0,1546028.0
ECK120026983,2175,,-1.0,1547205.0,Sigma38,1547213.0,1547223.0,1547237.0,1547242.0,1546288.0,1547205.0
ECK120026984,2176,,-1.0,,,,,,,1552398.0,1552682.0
ECK120026985,2177,,-1.0,,,,,,,1553972.0,1555669.0
ECK120026986,2178,,-1.0,,,,,,,1567504.0,1568823.0
ECK120026987,2179,,-1.0,,,,,,,1572407.0,1575202.0
ECK120026988,2180,,-1.0,,,,,,,1575247.0,1579342.0
ECK120026989,2181,,-1.0,,,,,,,1579633.0,1580790.0
ECK120026990,2182,,-1.0,,,,,,,1580842.0,1582524.0
ECK120026991,2183,ydeQ,-1.0,,,,,,,1586820.0,1587734.0
ECK120026992,2184,,-1.0,,,,,,,1587793.0,1590001.0
ECK120026993,2185,,-1.0,,,,,,,1590334.0,1590536.0
ECK120026995,2186,,-1.0,,,,,,,1592665.0,1598086.0
ECK120026996,2187,lsrK,-1.0,,,,,,,1598617.0,1600209.0
ECK120026997,2188,lsrRK,-1.0,1601257.0,Sigma70,1601260.0,1601265.0,1601286.0,1601291.0,1598617.0,1601257.0
ECK120026998,2189,tam,1.0,1607221.0,Sigma38,1607208.0,1607214.0,,,1607221.0,1608104.0
ECK120026999,2190,,-1.0,,,,,,,1608108.0,1609022.0
ECK120027000,2191,,-1.0,,,,,,,1610907.0,1611854.0
ECK120027001,2192,,-1.0,,,,,,,1611966.0,1613251.0
ECK120027002,2193,,-1.0,,,,,,,1613315.0,1614703.0
ECK120027003,2194,,1.0,,,,,,,1614804.0,1615685.0
ECK120027004,2195,,1.0,,,,,,,1615763.0,1616878.0
ECK120027005,2196,,1.0,1622588.0,Sigma70,1622574.0,1622579.0,1622547.0,1622552.0,1622588.0,1622799.0
ECK120027006,2197,,-1.0,1623879.0,Sigma70,1623885.0,1623890.0,1623911.0,1623916.0,1622960.0,1623879.0
ECK120027007,2198,,-1.0,,,,,,,1624105.0,1624497.0
ECK120027008,2199,,1.0,1627491.0,Sigma70,1627479.0,1627485.0,1627454.0,1627460.0,1627491.0,1628263.0
ECK120027009,2200,,1.0,1628326.0,Sigma70,1628314.0,1628320.0,1628293.0,1628299.0,1628326.0,1629038.0
ECK120027010,2201,,1.0,,,,,,,1629215.0,1629418.0
ECK120027011,2202,,-1.0,,,,,,,1629453.0,1630913.0
ECK120027012,2203,,-1.0,,,,,,,1631002.0,1632285.0
ECK120027013,2204,,1.0,1632723.0,Sigma70,1632715.0,1632721.0,1632685.0,1632691.0,1632723.0,1633305.0
ECK120027014,2205,,1.0,,,,,,,1633622.0,1634212.0
ECK120027016,2206,,1.0,,,,,,,1636756.0,1637457.0
ECK120027017,2207,,-1.0,1637846.0,Sigma70,1637852.0,1637858.0,1637875.0,1637881.0,1637609.0,1637846.0
ECK120027018,2208,,-1.0,,,,,,,1637954.0,1638109.0
ECK120027019,2209,,-1.0,,,,,,,1639030.0,1640585.0
ECK120027020,2210,,-1.0,,,,,,,1642489.0,1644304.0
ECK120027021,2211,,-1.0,,,,,,,1644651.0,1644902.0
ECK120027022,2212,,-1.0,,,,,,,1645119.0,1645274.0
ECK120027023,2213,,-1.0,,,,,,,1645346.0,1645872.0
ECK120027024,2214,,1.0,,,,,,,1645897.0,1646202.0
ECK120027025,2215,,-1.0,1647876.0,Sigma70,1647883.0,1647888.0,1647906.0,1647911.0,1647174.0,1647876.0
ECK120027026,2216,,1.0,,,,,,,1647934.0,1648341.0
ECK120027027,2217,,1.0,1648438.0,Sigma70,1648425.0,1648430.0,1648402.0,1648407.0,1648438.0,1649041.0
ECK120027028,2218,,1.0,,,,,,,1649382.0,1649434.0
ECK120027029,2219,dicB-ydfDE-insD-intQ,1.0,1649597.0,Sigma70,1649583.0,1649588.0,1649559.0,1649564.0,1649597.0,1652708.0
ECK120027030,2220,rspA-rspB,-1.0,,,,,,,1652896.0,1655141.0
ECK120027031,2221,,-1.0,,,,,,,1655347.0,1655673.0
ECK120027032,2222,,1.0,1655709.0,Sigma38,,,,,1655709.0,1656744.0
ECK120027033,2223,,1.0,,,,,,,1657565.0,1657870.0
ECK120027034,2224,,1.0,,,,,,,1665315.0,1666571.0
ECK120027035,2225,,-1.0,,,,,,,1666524.0,1667219.0
ECK120027036,2226,,-1.0,,,,,,,1668699.0,1669592.0
ECK120027037,2227,,1.0,1669672.0,Sigma70,1669659.0,1669665.0,1669639.0,1669645.0,1669672.0,1670952.0
ECK120027038,2228,,1.0,,,,,,,1671960.0,1672781.0
ECK120027039,2229,,-1.0,1673779.0,Sigma70,1673787.0,1673792.0,1673808.0,1673813.0,1672820.0,1673779.0
ECK120027040,2230,,1.0,,,,,,,1678427.0,1679371.0
ECK120027041,2231,,1.0,,,,,,,1679557.0,1681698.0
ECK120027042,2232,,1.0,,,,,,,1684259.0,1685188.0
ECK120027044,2233,,1.0,1689794.0,Sigma70,1689782.0,1689788.0,1689759.0,1689765.0,1689794.0,1691360.0
ECK120027045,2234,,-1.0,1698122.0,Sigma70,1698129.0,1698135.0,1698159.0,1698165.0,1697273.0,1698122.0
ECK120027046,2235,,1.0,1702202.0,Sigma70,1702191.0,1702196.0,1702166.0,1702171.0,1702202.0,1703234.0
ECK120027047,2236,,1.0,1704512.0,Sigma38,,,,,1704512.0,1704676.0
ECK120027048,2237,,1.0,,,,,,,1704949.0,1705164.0
ECK120027049,2238,,1.0,1714327.0,Sigma70,1714318.0,1714324.0,1714288.0,1714294.0,1714327.0,1714982.0
ECK120027050,2239,,-1.0,,,,,,,1718066.0,1718395.0
ECK120027051,2240,,-1.0,,,,,,,1718493.0,1719602.0
ECK120027052,2241,,-1.0,1724679.0,Sigma38,1724687.0,1724697.0,1724712.0,1724717.0,1724134.0,1724679.0
ECK120027053,2242,,-1.0,,,,,,,1724736.0,1725632.0
ECK120027054,2243,,-1.0,,,,,,,1725681.0,1725920.0
ECK120027055,2244,,1.0,1734357.0,Sigma70,1734343.0,1734348.0,1734322.0,1734327.0,1734357.0,1735250.0
ECK120027056,2245,,1.0,,,,,,,1739911.0,1741122.0
ECK120027057,2246,,1.0,,,,,,,1746700.0,1747005.0
ECK120027058,2247,,1.0,,,,,,,1747131.0,1748735.0
ECK120027059,2248,,-1.0,,,,,,,1748747.0,1751013.0
ECK120027060,2249,,-1.0,,,,,,,1751077.0,1754477.0
ECK120027061,2250,,-1.0,,,,,,,1754932.0,1755141.0
ECK120027062,2251,,-1.0,,,,,,,1757721.0,1758725.0
ECK120027063,2252,,-1.0,,,,,,,1764713.0,1764780.0
ECK120027064,2253,,-1.0,,,,,,,1764934.0,1768685.0
ECK120027065,2254,,1.0,,,,,,,1769074.0,1770186.0
ECK120027066,2255,rprA,1.0,1770372.0,Sigma70,1770360.0,1770366.0,1770333.0,1770339.0,1770372.0,1770476.0
ECK120027067,2256,,1.0,,,,,,,1770615.0,1770971.0
ECK120027068,2257,,1.0,,,,,,,1771071.0,1772285.0
ECK120027069,2258,,1.0,,,,,,,1772512.0,1775444.0
ECK120027070,2259,,1.0,,,,,,,1775587.0,1778347.0
ECK120027071,2260,,1.0,,,,,,,1787445.0,1788278.0
ECK120027072,2261,,1.0,,,,,,,1789613.0,1789804.0
ECK120027073,2262,,-1.0,1792087.0,Sigma24,1792091.0,1792095.0,1792113.0,1792118.0,1791307.0,1792087.0
ECK120027074,2263,,-1.0,,,,,,,1792267.0,1792731.0
ECK120027075,2264,,1.0,,,,,,,1803094.0,1804993.0
ECK120027076,2265,,1.0,,,,,,,1805165.0,1805272.0
ECK120027077,2266,,1.0,,,,,,,1807400.0,1807690.0
ECK120027078,2267,,1.0,,,,,,,1807796.0,1808656.0
ECK120027079,2268,,1.0,1809326.0,Sigma70,1809312.0,1809318.0,1809288.0,1809294.0,1809326.0,1810048.0
ECK120027080,2269,tcyP,1.0,1810882.0,Sigma70,1810870.0,1810876.0,1810840.0,1810846.0,1810882.0,1812325.0
ECK120027081,2270,,-1.0,,,,,,,1812329.0,1813132.0
ECK120027082,2271,,1.0,1822302.0,Sigma70,1822284.0,1822289.0,1822258.0,1822263.0,1822302.0,1823285.0
ECK120027084,2272,,1.0,,,,,,,1833401.0,1839400.0
ECK120027085,2273,,1.0,1839440.0,Sigma70,1839428.0,1839434.0,1839409.0,1839415.0,1839440.0,1840774.0
ECK120027086,2274,,-1.0,1844900.0,Sigma70,1844906.0,1844912.0,1844928.0,1844934.0,1843831.0,1844900.0
ECK120027087,2275,,1.0,,,,,,,1848837.0,1850738.0
ECK120027088,2276,,-1.0,,,,,,,1852621.0,1853979.0
ECK120027089,2277,,-1.0,,,,,,,1854096.0,1854854.0
ECK120027090,2278,ydjLKJIHG,-1.0,,,,,,,1854991.0,1861332.0
ECK120027091,2279,,-1.0,,,,,,,1861702.0,1861974.0
ECK120027092,2280,,-1.0,,,,,,,1862016.0,1862429.0
ECK120027093,2281,,1.0,,,,,,,1863850.0,1864734.0
ECK120027094,2282,,-1.0,1865724.0,Sigma70,1865728.0,1865733.0,1865749.0,1865754.0,1864782.0,1865724.0
ECK120027095,2283,,-1.0,1866506.0,Sigma70,1866511.0,1866517.0,1866534.0,1866540.0,1865726.0,1866506.0
ECK120027096,2284,,1.0,,,,,,,1870385.0,1871860.0
ECK120027097,2285,,1.0,,,,,,,1872041.0,1873531.0
ECK120027098,2286,,1.0,,,,,,,1873574.0,1874077.0
ECK120027099,2287,,1.0,1875657.0,Sigma70,1875638.0,1875644.0,1875612.0,1875618.0,1875657.0,1876854.0
ECK120027100,2288,,1.0,,,,,,,1876909.0,1877256.0
ECK120027101,2289,,-1.0,,,,,,,1879007.0,1879255.0
ECK120027102,2290,,-1.0,1879994.0,Sigma70,1880001.0,1880006.0,1880023.0,1880028.0,1879403.0,1879994.0
ECK120027104,2291,,-1.0,,,,,,,1880886.0,1881809.0
ECK120027105,2292,,1.0,,,,,,,1881912.0,1882997.0
ECK120027106,2293,,1.0,,,,,,,1883188.0,1885789.0
ECK120027107,2294,,1.0,,,,,,,1885845.0,1886810.0
ECK120027108,2295,tsaB-yeaY,-1.0,,,,,,,1889951.0,1891267.0
ECK120027109,2296,,-1.0,,,,,,,1891325.0,1893235.0
ECK120027110,2297,,1.0,,,,,,,1893367.0,1893711.0
ECK120027111,2298,,1.0,1893966.0,Sigma24,1893954.0,1893960.0,1893931.0,1893937.0,1893966.0,1894432.0
ECK120027112,2299,,1.0,,,,,,,1894805.0,1896748.0
ECK120027113,2300,,1.0,,,,,,,1898427.0,1900025.0
ECK120027114,2301,,1.0,,,,,,,1904801.0,1905259.0
ECK120027115,2302,,1.0,1905459.0,Sigma70,1905445.0,1905450.0,1905426.0,1905431.0,1905459.0,1906254.0
ECK120027116,2303,,-1.0,,,,,,,1906251.0,1907060.0
ECK120027117,2304,,-1.0,1907617.0,Sigma70,1907619.0,1907625.0,1907647.0,1907653.0,1907226.0,1907617.0
ECK120027118,2305,,-1.0,,,,,,,1908261.0,1908548.0
ECK120027119,2306,,-1.0,,,,,,,1912768.0,1915534.0
ECK120027120,2307,,-1.0,,,,,,,1915631.0,1916128.0
ECK120027121,2308,,1.0,,,,,,,1916258.0,1920143.0
ECK120027122,2309,,1.0,,,,,,,1920223.0,1921662.0
ECK120027123,2310,,1.0,,,,,,,1921780.0,1922016.0
ECK120027124,2311,,1.0,,,,,,,1922121.0,1922312.0
ECK120027125,2312,ryeB,-1.0,1923207.0,Sigma38,1923213.0,1923218.0,1923236.0,1923241.0,1923104.0,1923207.0
ECK120027126,2313,,-1.0,,,,,,,1923365.0,1924969.0
ECK120027127,2314,,1.0,,,,,,,1925108.0,1925338.0
ECK120027128,2315,,1.0,,,,,,,1925440.0,1926782.0
ECK120027129,2316,,-1.0,1928865.0,Sigma70,1928865.0,1928871.0,1928893.0,1928899.0,1926779.0,1928865.0
ECK120027130,2317,,-1.0,1929732.0,Sigma70,1929741.0,1929746.0,1929762.0,1929767.0,1929048.0,1929732.0
ECK120027131,2318,,-1.0,,,,,,,1930034.0,1930390.0
ECK120027132,2319,,-1.0,1930765.0,Sigma70,1930774.0,1930779.0,1930799.0,1930804.0,1930457.0,1930765.0
ECK120027133,2320,,1.0,,,,,,,1936652.0,1937521.0
ECK120027134,2321,,1.0,1937544.0,"Sigma70, Sigma38",1937531.0,1937538.0,,,1937544.0,1939091.0
ECK120027135,2323,,-1.0,,,,,,,1939222.0,1940193.0
ECK120027136,2324,,1.0,,,,,,,1950832.0,1952213.0
ECK120027137,2325,,1.0,,,,,,,1952266.0,1954413.0
ECK120027138,2326,,1.0,1961935.0,Sigma70,1961921.0,1961927.0,1961900.0,1961906.0,1961935.0,1962460.0
ECK120027139,2327,,-1.0,1979226.0,Sigma70,1979235.0,1979241.0,1979257.0,1979263.0,1978518.0,1979226.0
ECK120027140,2328,,-1.0,,,,,,,1987507.0,1987758.0
ECK120027141,2329,,-1.0,,,,,,,1987839.0,1987998.0
ECK120027142,2330,,1.0,1988682.0,Sigma70,1988670.0,1988675.0,1988647.0,1988652.0,1988682.0,1989213.0
ECK120027143,2331,,-1.0,,,,,,,1990954.0,1991619.0
ECK120027144,2332,,-1.0,,,,,,,1996110.0,1996832.0
ECK120027145,2333,,-1.0,1999508.0,Sigma70,1999514.0,1999520.0,1999537.0,1999543.0,1997062.0,1999508.0
ECK120027147,2334,,1.0,,,,,,,2008277.0,2009712.0
ECK120027148,2335,,1.0,,,,,,,2009821.0,2010489.0
ECK120027149,2336,,1.0,,,,,,,2010600.0,2011079.0
ECK120027150,2337,,-1.0,,,,,,,2011223.0,2012351.0
ECK120027152,2338,,-1.0,,,,,,,2026323.0,2028017.0
ECK120027153,2339,,-1.0,,,,,,,2028188.0,2028370.0
ECK120027154,2340,,-1.0,,,,,,,2028449.0,2029366.0
ECK120027155,2341,,-1.0,,,,,,,2032384.0,2033484.0
ECK120027156,2342,yedS,1.0,,,,,,,2034051.0,2035243.0
ECK120027158,2343,hchA,1.0,2035780.0,Sigma70,2035766.0,2035771.0,2035743.0,2035748.0,2035780.0,2036686.0
ECK120027159,2344,,-1.0,,,,,,,2036794.0,2038823.0
ECK120027160,2345,,1.0,2038840.0,Sigma70,2038829.0,2038834.0,2038803.0,2038808.0,2038840.0,2039369.0
ECK120027161,2346,,1.0,,,,,,,2039478.0,2041118.0
ECK120027162,2347,,1.0,,,,,,,2042368.0,2042898.0
ECK120027163,2348,,1.0,,,,,,,2043651.0,2044448.0
ECK120027164,2349,,1.0,,,,,,,2044938.0,2052014.0
ECK120027165,2350,,-1.0,,,,,,,2052276.0,2053328.0
ECK120027167,2351,,1.0,,,,,,,2056858.0,2057574.0
ECK120027168,2352,,-1.0,,,,,,,2058203.0,2059846.0
ECK120027169,2353,,-1.0,,,,,,,2062391.0,2063323.0
ECK120027170,2354,,-1.0,,,,,,,2068952.0,2070180.0
ECK120027172,2355,,1.0,,,,,,,2070786.0,2071211.0
ECK120027173,2356,,1.0,,,,,,,2074779.0,2078134.0
ECK120027174,2357,,1.0,,,,,,,2078575.0,2078931.0
ECK120027175,2358,,-1.0,,,,,,,2079032.0,2079361.0
ECK120027176,2359,,-1.0,,,,,,,2079533.0,2080591.0
ECK120027177,2360,,-1.0,2081325.0,Sigma70,2081332.0,2081338.0,2081356.0,2081362.0,2080789.0,2081325.0
ECK120027178,2361,,-1.0,,,,,,,2081341.0,2082547.0
ECK120027179,2362,,-1.0,2085552.0,,,,,,2084226.0,2085552.0
ECK120027180,2363,,-1.0,,,,,,,2085704.0,2087062.0
ECK120027181,2364,,-1.0,,,,,,,2087329.0,2088258.0
ECK120027182,2365,,-1.0,,,,,,,2088304.0,2089128.0
ECK120027183,2366,,-1.0,2089733.0,Sigma70,2089739.0,2089744.0,2089760.0,2089765.0,2089211.0,2089733.0
ECK120027184,2367,,-1.0,,,,,,,2097321.0,2098301.0
ECK120027185,2368,,-1.0,,,,,,,2098447.0,2099613.0
ECK120027188,2369,,-1.0,,,,,,,2114502.0,2118404.0
ECK120027189,2370,wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,-1.0,,,,,,,2118680.0,2132070.0
ECK120027190,2371,,-1.0,,,,,,,2139759.0,2141612.0
ECK120027191,2372,,-1.0,,,,,,,2151711.0,2153128.0
ECK120027192,2373,,1.0,2153311.0,Sigma70,2153298.0,2153303.0,2153275.0,2153280.0,2153311.0,2153454.0
ECK120027193,2374,,1.0,2153646.0,Sigma70,2153633.0,2153638.0,2153610.0,2153615.0,2153646.0,2153781.0
ECK120027194,2375,,1.0,,,,,,,2165189.0,2165521.0
ECK120027195,2376,,1.0,,,,,,,2165668.0,2167029.0
ECK120027196,2377,cyaR,1.0,2167114.0,"Sigma24, Sigma70, Sigma38",2167101.0,2167105.0,2167079.0,2167084.0,2167114.0,2167200.0
ECK120027197,2380,,1.0,,,,,,,2170236.0,2171398.0
ECK120027199,2381,,1.0,2178781.0,Sigma70,2178761.0,2178767.0,2178737.0,2178743.0,2178781.0,2182061.0
ECK120027200,2382,yegW,-1.0,,,,,,,2182035.0,2182781.0
ECK120027201,2383,,-1.0,,,,,,,2182833.0,2183651.0
ECK120027202,2384,,-1.0,2185451.0,Sigma70,2185457.0,2185463.0,2185480.0,2185486.0,2183716.0,2185451.0
ECK120027203,2385,,-1.0,2185903.0,Sigma70,2185909.0,2185914.0,2185935.0,2185940.0,2185524.0,2185903.0
ECK120027204,2386,rcnAB,1.0,2185827.0,Sigma70,2185814.0,2185819.0,2185788.0,2185793.0,2185827.0,2187298.0
ECK120027205,2387,,1.0,,,,,,,2186960.0,2187298.0
ECK120027206,2388,,-1.0,,,,,,,2187380.0,2192222.0
ECK120027207,2389,,-1.0,,,,,,,2192515.0,2192796.0
ECK120027208,2390,,-1.0,2194203.0,Sigma70,2194207.0,2194212.0,2194237.0,2194243.0,2192993.0,2194203.0
ECK120027209,2391,,1.0,2194269.0,Sigma70,2194258.0,2194263.0,2194235.0,2194240.0,2194269.0,2196366.0
ECK120027211,2392,,1.0,,,,,,,2197410.0,2203911.0
ECK120027212,2393,,1.0,,,,,,,2203972.0,2204289.0
ECK120027213,2394,,1.0,,,,,,,2204596.0,2210944.0
ECK120027214,2395,,1.0,,Sigma32,,,,,2211225.0,2211686.0
ECK120027215,2396,,-1.0,,,,,,,2211726.0,2212196.0
ECK120027216,2397,,-1.0,,,,,,,2212243.0,2214644.0
ECK120027217,2398,,1.0,2214840.0,"Sigma70, Sigma38",2214828.0,2214833.0,2214804.0,2214809.0,2214840.0,2215597.0
ECK120027218,2400,,1.0,,,,,,,2215657.0,2215764.0
ECK120027219,2401,,-1.0,,,,,,,2223938.0,2224870.0
ECK120027220,2402,,-1.0,,,,,,,2225044.0,2225631.0
ECK120027221,2403,,-1.0,,,,,,,2226509.0,2227270.0
ECK120027222,2404,,-1.0,,,,,,,2227323.0,2228758.0
ECK120027224,2405,,-1.0,2230395.0,Sigma70,2230400.0,2230406.0,2230427.0,2230433.0,2229438.0,2230395.0
ECK120027225,2406,,1.0,2230509.0,Sigma70,2230494.0,2230500.0,2230469.0,2230475.0,2230509.0,2231714.0
ECK120027227,2407,,1.0,,,,,,,2232878.0,2233839.0
ECK120027228,2408,preTA,1.0,2233989.0,Sigma70,,,,,2233989.0,2236500.0
ECK120027229,2409,,-1.0,2243848.0,Sigma70,2243858.0,2243863.0,2243882.0,2243887.0,2241810.0,2243848.0
ECK120027231,2410,,-1.0,,,,,,,2248737.0,2249618.0
ECK120027232,2411,,1.0,,,,,,,2249717.0,2250766.0
ECK120027233,2412,,-1.0,,,,,,,2252895.0,2254145.0
ECK120027235,2413,,-1.0,,,,,,,2256085.0,2257335.0
ECK120027236,2414,,-1.0,,,,,,,2257429.0,2259296.0
ECK120027237,2415,,1.0,2265417.0,Sigma70,2265403.0,2265409.0,2265380.0,2265386.0,2265417.0,2266022.0
ECK120027238,2416,,1.0,,,,,,,2266245.0,2267711.0
ECK120027239,2417,,1.0,,,,,,,2267829.0,2269567.0
ECK120027240,2418,,1.0,2269920.0,Sigma70,2269908.0,2269914.0,2269885.0,2269891.0,2269920.0,2270545.0
ECK120027241,2419,,1.0,,,,,,,2270726.0,2272282.0
ECK120027242,2420,,1.0,,,,,,,2272364.0,2277889.0
ECK120027243,2421,,-1.0,2278277.0,Sigma70,2278282.0,2278288.0,2278312.0,2278318.0,2277893.0,2278277.0
ECK120027244,2422,,-1.0,,,,,,,2279788.0,2280483.0
ECK120027245,2423,,1.0,2280622.0,Sigma54,2280605.0,2280609.0,2280593.0,2280598.0,2280622.0,2282392.0
ECK120027246,2424,,1.0,2282440.0,Sigma70,2282428.0,2282433.0,2282405.0,2282410.0,2282440.0,2282836.0
ECK120027247,2425,,1.0,,,,,,,2284129.0,2286136.0
ECK120027248,2426,,-1.0,,,,,,,2305108.0,2306754.0
ECK120027249,2427,,-1.0,2308641.0,Sigma70,2308648.0,2308653.0,2308670.0,2308675.0,2306972.0,2308641.0
ECK120027250,2428,,-1.0,,,,,,,2310479.0,2311534.0
ECK120027251,2429,,1.0,,,,,,,2320043.0,2323251.0
ECK120027252,2430,,-1.0,,,,,,,2327367.0,2336644.0
ECK120027253,2431,,1.0,,,,,,,2356904.0,2358001.0
ECK120027254,2432,,-1.0,,,,,,,2358042.0,2360152.0
ECK120027255,2433,,-1.0,,,,,,,2360209.0,2362211.0
ECK120027256,2434,,-1.0,2363655.0,Sigma70,2363661.0,2363667.0,2363687.0,2363693.0,2362431.0,2363655.0
ECK120027257,2435,,-1.0,,,,,,,2363733.0,2364275.0
ECK120027258,2436,,1.0,,,,,,,2365910.0,2373278.0
ECK120027259,2437,,-1.0,,,,,,,2373272.0,2373538.0
ECK120027260,2438,elaB,-1.0,2381053.0,Sigma38,2381059.0,2381068.0,2381087.0,2381092.0,2380722.0,2381053.0
ECK120027261,2439,,-1.0,,,,,,,2381082.0,2381543.0
ECK120027262,2440,,1.0,,,,,,,2381608.0,2382525.0
ECK120027263,2441,,1.0,,,,,,,2382713.0,2383924.0
ECK120027264,2442,,1.0,,,,,,,2385860.0,2386831.0
ECK120027265,2443,,1.0,,,,,,,2386934.0,2387437.0
ECK120027266,2444,,1.0,,,,,,,2388635.0,2389057.0
ECK120027267,2445,,1.0,,,,,,,2389116.0,2389964.0
ECK120027268,2446,alaA,1.0,2407408.0,Sigma32,2407396.0,2407401.0,2407375.0,2407381.0,2407408.0,2408778.0
ECK120027269,2447,,1.0,2408831.0,Sigma32,2408821.0,2408826.0,2408799.0,2408805.0,2408831.0,2409461.0
ECK120027270,2448,,-1.0,,,,,,,2409520.0,2411352.0
